Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-s-noHX	constraint_footmin-wordbound-lexmono	constraint_skip_initial_foot	constraint_strength.w=>-p	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	0	0	0	0	0	With the dew on his brow, and the rust on his mail:	1	0	1	0	1	(18, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	WITH  the  DEW  on  HIS  brow  AND  the  RUST  on  HIS  mail	with  the  DEW  on  his  BROW  and  the  RUST  on  his  MAIL	with  the  DEW  on  his  BROW  and  the  RUST  on  his  MAIL	swswswswswsw | swswswswswws | swswwswswsws | swswwswwswsw | swswwswwswws | wswswswswsws | wswswswwswsw | wswswswwswws | wwswswswswsw | wwswswswswws | wwswwswswsws | wwswwswwswsw | wwswwswwswws	0.5	1.0	0.5	1.0	wɪð ðə `duː ɑn hɪz `braʊ ænd ðə `rəst ɑn hɪz `meɪl	U U P U U P U U P U U P
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	0	0	0	0	0	And the tents were all silent the banners alone	0	0	1	0	1	(19, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	8	12	6	12	wwswwswwswws	wswswswwswss	wwswwswwswws	wwswwswwswws	and  THE  tents  WERE  all  SIL  ent  the  BAN  ners  AL  ONE	and  the  TENTS  were  all  SIL  ent  the  BAN  ners  al  ONE	and  the  TENTS  were  ALL  SIL  ent  the  BAN  ners  al  ONE	wswswswwswss | wswswswwssws | swswwswwswss | swswwswwssws | wwswwswwswss | wwswwswwssws	0.666666666667	1.0	0.5	1.0	ænd ðə `tɛnts wɛː `ɔːl `saɪ.lənt ðə `bæ.nɛːz ə.`loʊn	U U P U P PU U PU UP
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	1.0	0	0	0	1.0	The lances unlifted the trumpet unblown.	0	0	0	0	1	(20, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	5	4	6	11	wswwswwswws	swswswswsws	wswwswwswws	wswwswwswws	THE  la  NCES  un  LIFT  ed  THE  trum  PET  un  BLOWN	the  LA  nces  un  LIFT  ed  the  TRUM  pet  un  BLOWN	the  LA  nces  un  LIFT  ed  the  TRUM  pet  un  BLOWN	swswswswsws | swswswwswsw | swswswwswss | swswswwswws | swswswwssws | wwswswswsws | wwswswwswsw | wwswswwswss | wwswswwswws | wwswswwssws	0.454545454545	0.363636363636	0.545454545455	1.0	ðə `lɑn.sɪ ʌn.`lɪf.tɪ ðə `trəm.pət ʌn.`bləʊ	U PU UPU U PU UP
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	0	0	0	0	0	And the widows of Ashur are loud in their wail,	1	0	1	0	1	(21, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	8	12	6	12	wwswwswwswws	swswwswswsws	wwswwswwswws	wwswwswwswws	AND  the  WID  ows  of  AS  hur  ARE  loud  IN  their  WAIL	and  the  WID  ows  of  AS  hur  are  LOUD  in  their  WAIL	and  the  WID  ows  of  AS  hur  are  LOUD  in  their  WAIL	swswwswswsws | swswwswwswsw | swswwswwswws | swswwsswswsw | swswwsswswws | swsswswswsws | swsswswwswsw | swsswswwswws | swsswsswswsw | swsswsswswws | swwswswswsws | swwswswwswsw | swwswswwswws | swwswsswswsw | swwswsswswws | wwswwswswsws | wwswwswwswsw | wwswwswwswws | wwswwsswswsw | wwswwsswswws | wwsswswswsws | wwsswswwswsw | wwsswswwswws | wwsswsswswsw | wwsswsswswws	0.666666666667	1.0	0.5	1.0	ænd ðə `wɪ.doʊz ʌv `æ.ʃɛː ɑr `laʊd ɪn ðɛr `weɪl	U U PU U PU U P U U P
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	0	0	0	0	0	And the idols are broke in the temple of Baal;	1	0	1	0	1	(22, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	AND  the  IDO  ls  ARE  broke  IN  the  TEM  ple  OF  baal	and  the  IDO  ls  are  BROKE  in  the  TEM  ple  of  BAAL	and  the  IDO  ls  are  BROKE  in  the  TEM  ple  of  BAAL	swswswswswsw | swswswswswws | swswwswwswsw | swswwswwswws | swwswswwswsw | swwswswwswws | wwswswswswsw | wwswswswswws | wwswwswwswsw | wwswwswwswws	0.5	1.0	0.5	1.0	ænd ðə `aɪ.dəlz ɑr `broʊk ɪn ðə `tɛm.pəl ʌv `bɑ	U U PU U P U U PU U P
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	1.0	0	0	0	1.0	And the might of the Gentile, unsmote by the sword,	1	0	1	0	1	(23, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	AND  the  MIGHT  of  THE  gen  TILE  un  SMOTE  by  THE  sword	and  the  MIGHT  of  the  GEN  tile  un  SMOTE  by  the  SWORD	and  the  MIGHT  of  the  GEN  TILE  un  SMOTE  by  the  SWORD	swswswswswsw | swswswswswws | swswwswswsws | swswwswswwsw | swswwswsswsw | swswwswsswws | swswwswwswsw | swswwswwswws | swswwsswswsw | swswwsswswws | wswswswswsws | wswswswswwsw | wswswswsswsw | wswswswsswws | wswswswwswsw | wswswswwswws | wswswsswswsw | wswswsswswws | wswswwswswsw | wswswwswswws | wwswswswswsw | wwswswswswws | wwswwswswsws | wwswwswswwsw | wwswwswsswsw | wwswwswsswws | wwswwswwswsw | wwswwswwswws | wwswwsswswsw | wwswwsswswws | swwswswswsws | swwswswswwsw | swwswswsswsw | swwswswsswws | swwswswwswsw | swwswswwswws | swwswsswswsw | swwswsswswws | swwswwswswsw | swwswwswswws | wswwswswswsw | wswwswswswws	0.5	1.0	0.5	1.0	ænd ðə `maɪt ʌv ðə `ʤɛn.'taɪl ʌn.`sməʊ baɪ ðə `sɔːrd	U U P U U PS UP U U P
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	0	0	0	0	0	Hath melted like snow in the glance of the Lord!	1	0	0	0	1	(24, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	5	4	6	11	wswwswwswws	swswswswsws	wswwswwswws	wswwswwswws	HATH  melt  ED  like  SNOW  in  THE  glance  OF  the  LORD	hath  MELT  ed  like  SNOW  in  the  GLANCE  of  the  LORD	HATH  MELT  ed  LIKE  SNOW  in  the  GLANCE  of  the  LORD	swswswswsws | swswswwswsw | swswswwswws | swwswswswsw | swwswswswws | wswswswswsw | wswswswswws | wswwswswsws | wswwswwswsw | wswwswwswws | wwswswswsws | wwswswwswsw | wwswswwswws	0.454545454545	0.363636363636	0.545454545455	1.0	`hæθ `mɛl.təd `laɪk `snoʊ ɪn ðə `glæns ʌv ðə `lɔːrd	P PU P P U U P U U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	“Just the place for a Snark!” the Bellman cried,	1	0	0	0	1	(1, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	9	7	7	10	wwswwswsws	swswwswsws	wwswwswsws	wwswwswsws	JUST  the  PLACE  for  a  SNARK  the  BELL  man  CRIED	just  the  PLACE  for  a  SNARK  the  BELL  man  CRIED	JUST  the  PLACE  for  a  SNARK  the  BELL  man  CRIED	swswwswsws | wswswswsws | wwswwswsws	0.9	0.7	0.7	1.0	`ʤəst ðə `pleɪs fɔːr eɪ `snɑ ðə `bɛl.mən `kraɪd	P U P U U P U PU P
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	As he landed his crew with care;	1	0	0	0	1	(2, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	3	7	5	8	wwswwsws	swswswsw	wwswwsws	wwswwsws	AS  he  LAND  ed  HIS  crew  WITH  care	as  he  LAND  ed  his  CREW  with  CARE	as  HE  LAND  ed  his  CREW  with  CARE	swswswsw | swswwsws | swwswsws | wwswswsw | wwswwsws	0.375	0.875	0.625	1.0	æz `hiː `læn.dəd hɪz `kruː wɪð `kɛr	U P PU U P U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	Supporting each man on the top of the tide	1	0	0	0	1	(3, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	5	4	6	11	wswwswwswws	swswswswsws	wswwswwswws	wswwswwswws	SUP  port  ING  each  MAN  on  THE  top  OF  the  TIDE	sup  PORT  ing  each  MAN  on  the  TOP  of  the  TIDE	sup  PORT  ing  EACH  MAN  on  the  TOP  of  the  TIDE	swswswswsws | swswswwswsw | swswswwswws | swwswswswsw | swwswswswws | sswswswswsw | sswswswswws | wswswswswsw | wswswswswws | wwswswswsws | wwswswwswsw | wwswswwswws | sswwswswsws | sswwswwswsw | sswwswwswws | wswwswswsws | wswwswwswsw | wswwswwswws	0.454545454545	0.363636363636	0.545454545455	1.0	sə.`pɔːr.tɪŋ `iːʧ `mæn ɑn ðə `tɑp ʌv ðə `taɪd	UPU P P U U P U U P
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	By a finger entwined in his hair.	0	0	1	0	1	(4, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	4	9	4	9	wwswwswws	swwswswsw	wwswwswws	wwswwswws	BY  a  fin  GER  en  TWINED  in  HIS  hair	by  a  FIN  ger  en  TWINED  in  his  HAIR	by  a  FIN  ger  en  TWINED  in  his  HAIR	swwswswsw | swwswswws	0.444444444444	1.0	0.444444444444	1.0	baɪ eɪ `fɪŋ.gɛː ɛn.`twaɪnd ɪn hɪz `hɛr	U U PU UP U U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	“Just the place for a Snark! I have said it twice:	0	0	0	0	0	(5, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	11	5	10	wwswwswwswws	swswswswsws	wwswwswwswws	wwswwswwsws	JUST  the  PLACE  for  A  snark  I  have  SAID  it  TWICE	just  the  PLACE  for  a  SNARK  i  have  SAID  it  twice	JUST  the  PLACE  for  a  SNARK  I  HAVE  SAID  IT  TWICE	swswswswsws | swswwswswsw | wswswswswsw | swswwswwsws | wswswswwsws | wwswswswsws | wwswwswswsw | wwswwswwsws	0.5	0.916666666667	0.416666666667	0.833333333333	`ʤəst ðə `pleɪs fɔːr eɪ `snɑ `aɪ `hæv `sɛd `ɪt `twaɪs	P U P U U P P P P P P
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	That alone should encourage the crew.	1	0	1	0	1	(6, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	4	9	4	9	wwswwswws	swwswswsw	wwswwswws	wwswwswws	THAT  al  one  SHOULD  en  COUR  age  THE  crew	that  al  ONE  should  en  COUR  age  the  CREW	THAT  al  ONE  SHOULD  en  COUR  age  the  CREW	swwswswsw | swwswswws | swswwswsw | swswwswws | wsswwswsw | wsswwswws | wwswwswsw | wwswwswws	0.444444444444	1.0	0.444444444444	1.0	`ðæt ə.`loʊn `ʃʊd ɛn.`kɛː.ɪʤ ðə `kruː	P UP P UPU U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	Just the place for a Snark! I have said it thrice:	1	0	0	0	1	(7, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	7	10	4	11	wwswwswwsws	swswswswsws	wwswwswwsws	wwswwswwsws	JUST  the  PLACE  for  A  snark  I  have  SAID  it  THRICE	just  the  PLACE  for  a  SNARK  i  have  SAID  it  THRICE	JUST  the  PLACE  for  a  SNARK  I  HAVE  SAID  IT  THRICE	swswswswsws | swswwswswsw | wswswswswsw | swswwswwsws | wswswswwsws | wwswswswsws | wwswwswswsw | wwswwswwsws	0.636363636364	0.909090909091	0.363636363636	1.0	`ʤəst ðə `pleɪs fɔːr eɪ `snɑ `aɪ `hæv `sɛd `ɪt `θraɪs	P U P U U P P P P P P
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	What I tell you three times is true.”	0	0	0	0	1	(8, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	3	7	5	8	wwswwsws	swswswsw	wwswwsws	wwswwsws	WHAT  i  TELL  you  THREE  times  IS  true	what  i  TELL  you  three  TIMES  is  TRUE	WHAT  I  TELL  you  THREE  TIMES  is  TRUE	swswswsw | wswswsws | wwswswsw	0.375	0.875	0.625	1.0	`wʌt `aɪ `tɛl juː `θriː `taɪmz ɪz `truː	P P P U P P U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	The crew was complete: it included a Boots	1	0	0	0	1	(9, 3)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	6	4	6	11	wswwswwswws	swswswwswsw	wswwswwswws	wswwswwswws	THE  crew  WAS  com  PLETE  it  in  CLUD  ed  A  boots	the  CREW  was  com  PLETE  it  in  CLUD  ed  a  BOOTS	the  CREW  was  com  PLETE  IT  in  CLUD  ed  a  BOOTS	swswswwswsw | swswswwswws | wswwswwswsw | wswwswwswws	0.545454545455	0.363636363636	0.545454545455	1.0	ðə `kruː wɑz kəm.`pliːt `ɪt ɪn.`kluː.dəd eɪ `buːts	U P U UP P UPU U P
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	A maker of Bonnets and Hoods	1	0	0	0	1	(10, 3)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	3	3	5	8	wswwswws	swswswsw	wswwswws	wswwswws	A  mak  ER  of  BON  nets  AND  hoods	a  MAK  er  of  BON  nets  and  HOODS	a  MAK  er  of  BON  nets  and  HOODS	swswswsw | swswswws | swswssws | wswwswsw | wswwswws | wswwssws | wwswswsw | wwswswws | wwswssws	0.375	0.375	0.625	1.0	eɪ `meɪ.kɛː ʌv `bɑ.nɪt ænd `hʊdz	U PU U PU U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	A Barrister, brought to arrange their disputes	1	0	0	0	1	(11, 3)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	7	4	6	11	wswwswwswws	swswswwswss	wswwswwswws	wswwswwswws	A  bar  RIS  ter  BROUGHT  to  ar  RANGE  their  DIS  PUTES	a  BAR  ris  ter  BROUGHT  to  ar  RANGE  their  dis  PUTES	a  BAR  ris  ter  BROUGHT  to  ar  RANGE  their  dis  PUTES	swswswwswss | swswswwswws | swsswswswss | swsswswswws | swwswswswss | swwswswswws | wswswswswss | wswswswswws | wswwswwswss | wswwswwswws | wsswswwswss | wsswswwswws | wwswswwswss | wwswswwswws | wwsswswswss | wwsswswswws	0.636363636364	0.363636363636	0.545454545455	1.0	eɪ `bæ.rɪ.stɛː `brɔːt tuː ɛː.`eɪnʤ ðɛr dɪ.`spjuːts	U PUU P U UP U UP
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	And a Broker, to value their goods.	1	0	1	0	0	(12, 3)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	9	4	7	wwswwswws	swswwswsw	wwswwswws	wwswwsws	AND  a  BRO  ker  to  VAL  ue  THEIR  goods	and  a  BRO  ker  to  VAL  ue  their  GOODS	and  a  BRO  ker  to  VAL  ue  their  GOODS	swswwswsw | swswwswws | swwswswsw | swwswswws | wwswwswsw | wwswwswws	0.666666666667	1.0	0.444444444444	0.777777777778	ænd eɪ `broʊ.kɛː tuː `væl.juː ðɛr `gʊdz	U U PU U PU U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	A Billiard-marker, whose skill was immense,	1	0	0	0	0	(13, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	5	3	7	5	wswswwswws	swwswswsws	wswswwswws	wswwswwswws	A  bil  liard  MARK  er  WHOSE  skill  WAS  im  MENSE	a  BIL  liard  MARK  er  whose  SKILL  was  im  MENSE	a  BIL  liard  MARK  er  WHOSE  SKILL  was  im  MENSE	swwswswsws | wswswswsws | swwswwswss | swwswwswws | wswswwswss | wswswwswws	0.5	0.3	0.7	0.5	eɪ `bɪl.jɛːd `mɑr.kɛː `huːz `skɪl wɑz ɪ.`mɛns	U PU PU P P U UP
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	Might perhaps have won more than his share	0	0	1	0	1	(14, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	9	4	9	wwswwswws	swswswsws	wwswwswws	wwswwswws	MIGHT  per  HAPS  have  WON  more  THAN  his  SHARE	might  per  HAPS  have  won  MORE  than  his  SHARE	MIGHT  per  HAPS  HAVE  WON  MORE  than  his  SHARE	swswswsws | swwswswsw | swwswswws | swswswwsw | wwswswsws | wwswswwsw	0.555555555556	1.0	0.444444444444	1.0	`maɪt pɛː.`hæps `hæv `wʌn `mɔːr ðæn hɪz `ʃɛr	P UP P P P U U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	1.0	0	0	0	1.0	But a Banker, engaged at enormous expense,	0	0	1	0	1	(15, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swwswswswsws	wwswwswwswws	wwswwswwswws	BUT  a  ban  KER  en  GAGED  at  EN  or  MOUS  ex  PENSE	but  a  BAN  ker  en  GAGED  at  en  OR  mous  ex  PENSE	but  a  BAN  ker  en  GAGED  AT  en  OR  mous  ex  PENSE	swwswswswsws | swwswswsswsw | swwswswsswss | swwswswsswws | swwswswwswsw | swwswswwswss | swwswswwswws | swwswswwssws	0.5	1.0	0.5	1.0	bət eɪ `bæŋ.kɛː ɛn.`geɪʤd `æt ɪ.`nɔːr.məs ɪk.`spɛns	U U PU UP P UPU UP
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	Had the whole of their cash in his care.	1	0	1	0	1	(16, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	9	4	9	wwswwswws	swswswsws	wwswwswws	wwswwswws	HAD  the  WHOLE  of  THEIR  cash  IN  his  CARE	had  the  WHOLE  of  their  CASH  in  his  CARE	HAD  the  WHOLE  of  their  CASH  in  his  CARE	swswswsws | swswwswsw | swswwswws | wswswswsw | wswswswws | wwswswsws | wwswwswsw | wwswwswws	0.555555555556	1.0	0.444444444444	1.0	`hæd ðə `hoʊl ʌv ðɛr `kæʃ ɪn hɪz `kɛr	P U P U U P U U P
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	0	0	0	0	0	There was also a Beaver, that paced on the deck,	1	0	1	0	1	(17, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	8	12	6	12	wwswwswwswws	swswwswswsws	wwswwswwswws	wwswwswwswws	THERE  was  AL  so  a  BEA  ver  THAT  paced  ON  the  DECK	there  was  AL  so  a  BEA  ver  that  PACED  on  the  DECK	there  was  AL  so  a  BEA  ver  THAT  PACED  on  the  DECK	swswwswswsws | swwswswswsws | wwswwswswsws | swswwswwswsw | swswwswwswws | swwswswwswsw | swwswswwswws | wwswwswwswsw | wwswwswwswws	0.666666666667	1.0	0.5	1.0	ðɛr wɑz `ɔːl.soʊ eɪ `biː.vɛː `ðæt `peɪst ɑn ðə `dɛk	U U PU U PU P P U U P
