Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line_num	line	parse
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(79, 10)	Ye who love a nation's legends,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(80, 10)	Love the ballads of a people,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(81, 10)	That like voices from afar off	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(82, 10)	Call to us to pause and listen,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(83, 10)	Speak in tones so plain and childlike,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(84, 10)	Scarcely can the ear distinguish	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(85, 10)	Whether they are sung or spoken; 	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(86, 10)	Listen to this Indian Legend,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(87, 10)	To this Song of Hiawatha!	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(88, 11)	Ye whose hearts are fresh and simple,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(89, 11)	Who have faith in God and Nature,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(90, 11)	Who believe, that in all ages	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(91, 11)	Every human heart is human,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(92, 11)	That in even savage bosoms	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(93, 11)	There are longings, yearnings, strivings	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(94, 11)	For the good they comprehend not,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(95, 11)	That the feeble hands and helpless,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(96, 11)	Groping blindly in the darkness,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(97, 11)	Touch God's right hand in that darkness	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(98, 11)	And are lifted up and strengthened; 	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(99, 11)	Listen to this simple story,	sw|sw|sw|sw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(100, 11)	To this Song of Hiawatha!	sw|sw|sw|sw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(4, 1)	Years have risen and fallen in darkness or in twilight,	s|w|s|ww|s|ww|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(5, 1)	Ages waxed and waned that knew not thee nor thine,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(6, 1)	While the world sought light by night and sought not thy light,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(7, 1)	Since the sad last pilgrim left thy dark mid shrine.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(8, 1)	Dark the shrine and dumb the fount of song thence welling,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(9, 1)	Save for words more sad than tears of blood, that said:	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(10, 1)	Tell the king, on earth has fallen the glorious dwelling,	s|w|s|w|s|w|s|ww|s|ww|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(11, 1)	And the watersprings that spake are quenched and dead.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(12, 1)	Not a cell is left the God, no roof, no cover	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(13, 1)	In his hand the prophet laurel flowers no more.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(14, 1)	And the great king's high sad heart, thy true last lover,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(15, 1)	Felt thine answer pierce and cleave it to the core.	s|w|s|w|s|w|s|w|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(16, 1)	And he bowed down his hopeless head	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(17, 1)	In the drift of the wild world's tide,	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(18, 1)	And dying, Thou hast conquered, he said,	w|s|w|s|w|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(19, 1)	Galilean; he said it, and died.	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(20, 1)	And the world that was thine and was ours	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(21, 1)	When the Graces took hands with the Hours	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(22, 1)	Grew cold as a winter wave	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(23, 1)	In the wind from a wide-mouthed grave,	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(24, 1)	As a gulf wide open to swallow	ww|s|w|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(25, 1)	The light that the world held dear.	w|s|ww|s|w|s
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(26, 1)	O father of all of us, Paian, Apollo,	w|s|ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(27, 1)	Destroyer and healer, hear!	w|s|ww|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(28, 2)	Age on age thy mouth was mute, thy face was hidden,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(29, 2)	And the lips and eyes that loved thee blind and dumb;	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(30, 2)	Song forsook their tongues that held thy name forbidden,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(31, 2)	Light their eyes that saw the strange God's kingdom come.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(32, 2)	Fire for light and hell for heaven and psalms for pæans	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(33, 2)	Filled the clearest eyes and lips most sweet of song,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(34, 2)	When for chant of Greeks the wail of Galileans	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(35, 2)	Made the whole world moan with hymns of wrath and wrong.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(36, 2)	Yea, not yet we see thee, father, as they saw thee,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(37, 2)	They that worshipped when the world was theirs and thine,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(38, 2)	They whose words had power by thine own power to draw thee	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(39, 2)	Down from heaven till earth seemed more than heaven divine.	s|w|s|w|s|w|s|w|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(40, 2)	For the shades are about us that hover	ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(41, 2)	When darkness is half withdrawn	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(42, 2)	And the skirts of the dead night cover	ww|s|ww|s|w|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(43, 2)	The face of the live new dawn.	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(44, 2)	For the past is not utterly past	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(45, 2)	Though the word on its lips be the last,	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(46, 2)	And the time be gone by with its creed	ww|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(47, 2)	When men were as beasts that bleed,	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(48, 2)	As sheep or as swine that wallow,	w|s|ww|s|w|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(49, 2)	In the shambles of faith and of fear.	ww|s|ww|s|ww|s
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(50, 2)	O father of all of us, Paian, Apollo,	w|s|ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(51, 2)	Destroyer and healer, hear!	w|s|ww|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(52, 3)	Yet it may be, lord and father, could we know it,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(53, 3)	We that love thee for our darkness shall have light	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(54, 3)	More than ever prophet hailed of old or poet	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(55, 3)	Standing crowned and robed and sovereign in thy sight.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(56, 3)	To the likeness of one God their dreams enthralled thee,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(57, 3)	Who wast greater than all Gods that waned and grew;	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(58, 3)	Son of God the shining son of Time they called thee,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(59, 3)	Who wast older, O our father, than they knew.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(60, 3)	For no thought of man made Gods to love or honour	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(61, 3)	Ere the song within the silent soul began,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(62, 3)	Nor might earth in dream or deed take heaven upon her	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(63, 3)	Till the word was clothed with speech by lips of man.	s|w|s|w|s|w|s|w|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(64, 3)	And the word and the life wast thou,	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(65, 3)	The spirit of man and the breath;	w|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(66, 3)	And before thee the Gods that bow	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(67, 3)	Take life at thine hands and death.	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(68, 3)	For these are as ghosts that wane,	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(69, 3)	That are gone in an age or twain;	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(70, 3)	Harsh, merciful, passionate, pure,	w|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(71, 3)	They perish, but thou shalt endure;	w|s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(72, 3)	Be their flight with the swan or the swallow,	ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(73, 3)	They pass as the flight of a year.	w|s|ww|s|ww|s
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(74, 3)	O father of all of us, Paian, Apollo,	w|s|ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(75, 3)	Destroyer and healer, hear!	w|s|ww|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(76, 4)	Thou the word, the light, the life, the breath, the glory,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(77, 4)	Strong to help and heal, to lighten and to slay,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(78, 4)	Thine is all the song of man, the world's whole story;	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(79, 4)	Not of morning and of evening is thy day.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(80, 4)	Old and younger Gods are buried or begotten	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(81, 4)	From uprising to downsetting of thy sun,	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(82, 4)	Risen from eastward, fallen to westward and forgotten,	s|ww|s|w|s|ww|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(83, 4)	And their springs are many, but their end is one.	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(84, 4)	Divers births of godheads find one death appointed,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(85, 4)	As the soul whence each was born makes room for each;	s|w|s|w|s|w|s|w|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(86, 4)	God by God goes out, discrowned and disanointed,	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(87, 4)	But the soul stands fast that gave them shape and speech.	s|w|s|w|s|w|s|w|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(88, 4)	Is the sun yet cast out of heaven?	ww|s|w|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(89, 4)	Is the song yet cast out of man?	ww|s|w|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(90, 4)	Life that had song for its leaven	s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(91, 4)	To quicken the blood that ran	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(92, 4)	Through the veins of the songless years	ww|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(93, 4)	More bitter and cold than tears,	w|s|ww|s|w|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(94, 4)	Heaven that had thee for its one	s|ww|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(95, 4)	Light, life, word, witness, O sun,	w|s|w|s|ww|s
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(96, 4)	Are they soundless and sightless and hollow,	ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(97, 4)	Without eye, without speech, without ear?	ww|s|ww|s|ww|s
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(98, 4)	O father of all of us, Paian, Apollo,	w|s|ww|s|ww|s|ww|s|w
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(99, 4)	Destroyer and healer, hear!	w|s|ww|s|w|s
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(100, 5)	Time arose and smote thee silent at his warning,	s|w|s|w|s|w|s|w|s|w|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(1, 0)	'Twas the night before Christmas, when all through the house	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(2, 0)	Not a creature was stirring, not even a mouse;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(3, 0)	The stockings were hung by the chimney with care,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(4, 0)	In hopes that St. Nicholas soon would be there;	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(5, 0)	The children were nestled all snug in their beds,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(6, 0)	While visions of sugar-plums danced in their heads;	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(7, 0)	And Mamma in her 'kerchief, and I in my cap,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(8, 0)	Had just settled our brains for a long winter's nap;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(9, 0)	When out on the lawn there arose such a clatter,	ww|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(10, 0)	I sprang from the bed to see what was the matter.	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(11, 0)	Away to the window I flew like a flash,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(12, 0)	Tore open the shutters and threw up the sash.	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(13, 0)	The moon on the breast of the new-fallen snow,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(14, 0)	Gave the lustre of mid-day to objects below,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(15, 0)	When, what to my wondering eyes should appear,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(16, 0)	But a miniature sleigh, and eight tiny rein-deer,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(17, 0)	With a little old driver, so lively and quick,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(18, 0)	I knew in a moment it must be St. Nick.	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(19, 0)	More rapid than eagles his coursers they came,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(20, 0)	And he whistled, and shouted, and called them by name;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(21, 0)	“Now, Dasher! now, Dancer! now, Prancer and Vixen!	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(22, 0)	On, Comet! on, Cupid! on, Donder and Blitzen!	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(23, 0)	To the top of the porch! to the top of the wall!	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(24, 0)	Now dash away! dash away! dash away all!”	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(25, 0)	As dry leaves that before the wild hurricane fly,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(26, 0)	When they meet with an obstacle, mount to the sky;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(27, 0)	So up to the house-top the coursers they flew,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(28, 0)	With the sleigh full of Toys, and St. Nicholas too.	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(29, 0)	And then, in a twinkling, I heard on the roof,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(30, 0)	The prancing and pawing of each little hoof 	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(31, 0)	As I drew in my head, and was turning around,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(32, 0)	Down the chimney St. Nicholas came with a bound.	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(33, 0)	He was dressed all in fur, from his head to his foot,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(34, 0)	And his clothes were all tarnished with ashes and soot;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(35, 0)	A bundle of Toys he had flung on his back,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(36, 0)	And he look'd like a pedlar just opening his pack.	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(37, 0)	His eyes how they twinkled! his dimples how merry!	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(38, 0)	His cheeks were like roses, his nose like a cherry!	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(39, 0)	His droll little mouth was drawn up like a bow,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(40, 0)	And the beard of his chin was as white as the snow;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(41, 0)	The stump of a pipe he held tight in his teeth,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(42, 0)	And the smoke it encircled his head like a wreath;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(43, 0)	He had a broad face and a little round belly,	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(44, 0)	That shook when he laughed, like a bowlfull of jelly.	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(45, 0)	He was chubby and plump, a right jolly old elf,	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(46, 0)	And I laughed when I saw him, in spite of myself;	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(47, 0)	A wink of his eye and a twist of his head,	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823	(48, 0)	Soon gave me to know I had nothing to dread;	w|s|ww|s|ww|s|ww|s
