Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line_num	line	parse
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(72, 12)	Meant in croaking “Nevermore.”	swswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(73, 13)	This I sat engaged in guessing, but no syllable expressing	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(74, 13)	To the fowl whose fiery eyes now burned into my bosom's core;	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(75, 13)	This and more I sat divining, with my head at ease reclining	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(76, 13)	On the cushion's velvet lining that the lamplight gloated o'er,	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(77, 13)	But whose velvet violet lining with the lamplight gloating o'er,	swswswswswswsws
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(78, 13)	She shall press, ah, nevermore!	swswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(79, 14)	Then, methought, the air grew denser, perfumed from an unseen censer	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(80, 14)	Swung by angels whose faint foot-falls tinkled on the tufted floor.	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(81, 14)	“Wretch,” I cried, “thy God hath lent thee by these angels he hath sent thee	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(82, 14)	Respite respite and nepenthe from thy memories of Lenore!	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(83, 14)	Quaff, oh quaff this kind nepenthe and forget this lost Lenore!”	swswswswswswsws
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(84, 14)	Quoth the raven, “Nevermore.”	swswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(85, 15)	“Prophet!” said I, “thing of evil! prophet still, if bird or devil! 	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(86, 15)	Whether Tempter sent, or whether tempest tossed thee here ashore,	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(87, 15)	Desolate yet all undaunted, on this desert land enchanted 	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(88, 15)	On this home by Horror haunted tell me truly, I implore 	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(89, 15)	Is there is there balm in Gilead? tell me tell me, I implore!”	swswswswswswsws
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(90, 15)	Quoth the raven, “Nevermore.”	swswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(91, 16)	“Prophet!” said I, “thing of evil prophet still, if bird or devil!	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(92, 16)	By that Heaven that bends above us by that God we both adore 	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(93, 16)	Tell this soul with sorrow laden if, within the distant Aidenn,	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(94, 16)	It shall clasp a sainted maiden whom the angels name Lenore 	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(95, 16)	Clasp a rare and radiant maiden whom the angels name Lenore.”	swswswswswswsws
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(96, 16)	Quoth the raven, “Nevermore.”	swswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(97, 17)	“Be that word our sign of parting, bird or fiend!” I shrieked, upstarting 	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(98, 17)	“Get thee back into the tempest and the Night's Plutonian shore!	swswswswswswsws
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(99, 17)	Leave no black plume as a token of that lie thy soul hath spoken!	swswswswswswswsw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845	(100, 17)	Leave my loneliness unbroken! quit the bust above my door!	swswswswswswsws
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(1, 1)	Should you ask me, whence these stories?	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(2, 1)	Whence these legends and traditions,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(3, 1)	With the odors of the forest,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(4, 1)	With the dew and damp of meadows,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(5, 1)	With the curling smoke of wigwams,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(6, 1)	With the rushing of great rivers,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(7, 1)	With their frequent repetitions,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(8, 1)	And their wild reverberations,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(9, 1)	As of thunder in the mountains?	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(10, 2)	I should answer, I should tell you,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(11, 2)	“From the forests and the prairies,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(12, 2)	From the great lakes of the Northland,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(13, 2)	From the land of the Ojibways,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(14, 2)	From the land of the Dacotahs,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(15, 2)	From the mountains, moors, and fen-lands	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(16, 2)	Where the heron, the Shuh-shuh-gah,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(17, 2)	Feeds among the reeds and rushes.	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(18, 2)	I repeat them as I heard them	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(19, 2)	From the lips of Nawadaha,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(20, 2)	The musician, the sweet singer.”	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(21, 3)	Should you ask where Nawadaha	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(22, 3)	Found these songs so wild and wayward,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(23, 3)	Found these legends and traditions,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(24, 3)	I should answer, I should tell you,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(25, 3)	“In the birds-nests of the forest,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(26, 3)	In the lodges of the beaver,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(27, 3)	In the hoof-prints of the bison,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(28, 3)	In the eyry of the eagle!	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(29, 4)	“All the wild-fowl sang them to him,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(30, 4)	In the moorlands and the fen-lands,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(31, 4)	In the melancholy marshes;	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(32, 4)	Chetowaik, the plover, sang them,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(33, 4)	Mahng, the loon, the wild-goose, Wawa,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(34, 4)	The blue heron, the Shuh-shuh-gah,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(35, 4)	And the grouse, the Mushkodasa!”	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(36, 5)	If still further you should ask me,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(37, 5)	Saying, “Who was Nawadaha?	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(38, 5)	Tell us of this Nawadaha,”	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(39, 5)	I should answer your inquiries	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(40, 5)	Straightway in such words as follow.	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(41, 6)	“In the Vale of Tawasentha, 	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(42, 6)	In the green and silent valley,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(43, 6)	By the pleasant water-courses,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(44, 6)	Dwelt the singer Nawadaha.	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(45, 6)	Round about the Indian village	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(46, 6)	Spread the meadows and the corn-fields,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(47, 6)	And beyond them stood the forest,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(48, 6)	Stood the groves of singing pine-trees,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(49, 6)	Green in Summer, white in Winter,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(50, 6)	Ever sighing, ever singing.	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(51, 7)	“And the pleasant water-courses,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(52, 7)	You could trace them through the valley,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(53, 7)	By the rushing in the Spring-time,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(54, 7)	By the alders in the Summer,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(55, 7)	By the white fog in the Autumn,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(56, 7)	By the black line in the Winter;	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(57, 7)	And beside them dwelt the singer,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(58, 7)	In the vale of Tawasentha,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(59, 7)	In the green and silent valley.	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(60, 8)	“There he sang of Hiawatha,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(61, 8)	Sang the Song of Hiawatha,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(62, 8)	Sang his wondrous birth and being,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(63, 8)	How he prayed and how he fasted,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(64, 8)	How he lived, and toiled, and suffered,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(65, 8)	That the tribes of men might prosper,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(66, 8)	That he might advance his people!”	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(67, 9)	Ye who love the haunts of Nature,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(68, 9)	Love the sunshine of the meadow,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(69, 9)	Love the shadow of the forest,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(70, 9)	Love the wind among the branches,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(71, 9)	And the rain-shower and the snow-storm,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(72, 9)	And the rushing of great rivers	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(73, 9)	Through their palisades of pine-trees,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(74, 9)	And the thunder in the mountains,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(75, 9)	Whose innumerable echoes	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(76, 9)	Flap like eagles in their eyries; 	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(77, 9)	Listen to these wild traditions,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(78, 9)	To this Song of Hiawatha!	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(79, 10)	Ye who love a nation's legends,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(80, 10)	Love the ballads of a people,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(81, 10)	That like voices from afar off	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(82, 10)	Call to us to pause and listen,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(83, 10)	Speak in tones so plain and childlike,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(84, 10)	Scarcely can the ear distinguish	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(85, 10)	Whether they are sung or spoken; 	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(86, 10)	Listen to this Indian Legend,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(87, 10)	To this Song of Hiawatha!	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(88, 11)	Ye whose hearts are fresh and simple,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(89, 11)	Who have faith in God and Nature,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(90, 11)	Who believe, that in all ages	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(91, 11)	Every human heart is human,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(92, 11)	That in even savage bosoms	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(93, 11)	There are longings, yearnings, strivings	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(94, 11)	For the good they comprehend not,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(95, 11)	That the feeble hands and helpless,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(96, 11)	Groping blindly in the darkness,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(97, 11)	Touch God's right hand in that darkness	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(98, 11)	And are lifted up and strengthened; 	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(99, 11)	Listen to this simple story,	swswswsw
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855	(100, 11)	To this Song of Hiawatha!	swswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(4, 1)	Years have risen and fallen in darkness or in twilight,	swswwswwswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(5, 1)	Ages waxed and waned that knew not thee nor thine,	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(6, 1)	While the world sought light by night and sought not thy light,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(7, 1)	Since the sad last pilgrim left thy dark mid shrine.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(8, 1)	Dark the shrine and dumb the fount of song thence welling,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(9, 1)	Save for words more sad than tears of blood, that said:	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(10, 1)	Tell the king, on earth has fallen the glorious dwelling,	swswswswwswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(11, 1)	And the watersprings that spake are quenched and dead.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(12, 1)	Not a cell is left the God, no roof, no cover	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(13, 1)	In his hand the prophet laurel flowers no more.	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(14, 1)	And the great king's high sad heart, thy true last lover,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(15, 1)	Felt thine answer pierce and cleave it to the core.	swswswswsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(16, 1)	And he bowed down his hopeless head	wwsswsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(17, 1)	In the drift of the wild world's tide,	wwswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(18, 1)	And dying, Thou hast conquered, he said,	wswswswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(19, 1)	Galilean; he said it, and died.	swswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(20, 1)	And the world that was thine and was ours	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(21, 1)	When the Graces took hands with the Hours	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(22, 1)	Grew cold as a winter wave	wswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(23, 1)	In the wind from a wide-mouthed grave,	wwswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(24, 1)	As a gulf wide open to swallow	wwswswwsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(25, 1)	The light that the world held dear.	wswwsws
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(26, 1)	O father of all of us, Paian, Apollo,	wswwswwswwsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(27, 1)	Destroyer and healer, hear!	wswwsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(28, 2)	Age on age thy mouth was mute, thy face was hidden,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(29, 2)	And the lips and eyes that loved thee blind and dumb;	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(30, 2)	Song forsook their tongues that held thy name forbidden,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(31, 2)	Light their eyes that saw the strange God's kingdom come.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(32, 2)	Fire for light and hell for heaven and psalms for pæans	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(33, 2)	Filled the clearest eyes and lips most sweet of song,	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(34, 2)	When for chant of Greeks the wail of Galileans	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(35, 2)	Made the whole world moan with hymns of wrath and wrong.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(36, 2)	Yea, not yet we see thee, father, as they saw thee,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(37, 2)	They that worshipped when the world was theirs and thine,	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(38, 2)	They whose words had power by thine own power to draw thee	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(39, 2)	Down from heaven till earth seemed more than heaven divine.	swswswswsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(40, 2)	For the shades are about us that hover	wwswwswwsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(41, 2)	When darkness is half withdrawn	wswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(42, 2)	And the skirts of the dead night cover	wwswwswsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(43, 2)	The face of the live new dawn.	wswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(44, 2)	For the past is not utterly past	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(45, 2)	Though the word on its lips be the last,	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(46, 2)	And the time be gone by with its creed	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(47, 2)	When men were as beasts that bleed,	wswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(48, 2)	As sheep or as swine that wallow,	wswwswsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(49, 2)	In the shambles of faith and of fear.	wwswwswws
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(50, 2)	O father of all of us, Paian, Apollo,	wswwswwswwsw
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(51, 2)	Destroyer and healer, hear!	wswwsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(52, 3)	Yet it may be, lord and father, could we know it,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(53, 3)	We that love thee for our darkness shall have light	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(54, 3)	More than ever prophet hailed of old or poet	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(55, 3)	Standing crowned and robed and sovereign in thy sight.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(56, 3)	To the likeness of one God their dreams enthralled thee,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(57, 3)	Who wast greater than all Gods that waned and grew;	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(58, 3)	Son of God the shining son of Time they called thee,	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(59, 3)	Who wast older, O our father, than they knew.	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(60, 3)	For no thought of man made Gods to love or honour	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(61, 3)	Ere the song within the silent soul began,	swswswswsws
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(62, 3)	Nor might earth in dream or deed take heaven upon her	swswswswswsw
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(63, 3)	Till the word was clothed with speech by lips of man.	swswswswsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(64, 3)	And the word and the life wast thou,	wwswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(65, 3)	The spirit of man and the breath;	wswwswws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(66, 3)	And before thee the Gods that bow	wwswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(67, 3)	Take life at thine hands and death.	wswwsws
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876	(68, 3)	For these are as ghosts that wane,	wswwsws
