idleness	'aɪ.dəl.nəs
idler	'aɪ.də.lɛː
idler	'aɪd.lɛː
idles	'aɪ.dəlz
idlewild	'aɪ.dəl.`waɪld
idling	'aɪ.də.lɪŋ
idling	'aɪd.lɪŋ
idly	'aɪd.liː
ido	'iː.`doʊ
idol	'aɪ.dəl
idola	ɪ.'doʊ.lə
idolatrous	aɪ.'dɑ.lə.trəs
idolatry	aɪ.'dɑ.lə.triː
idolize	'aɪ.də.`laɪz
idolized	'aɪ.də.`laɪzd
idolizes	'aɪ.də.`laɪ.zɪz
idolizing	'aɪ.də.`laɪ.zɪŋ
idols	'aɪ.dəlz
idona	ɪ.'doʊ.nʌ
idoney	ɪ.'doʊ.niː
idonia	ɪ.'doʊ.niː.ə
idrocarburi	ɪ.`drɑ.`kɑr.'bʊ.riː
iduna	ɪ.'duː.nʌ
idyll	'aɪ.dəl
idyllic	aɪ.'dɪ.lɪk
ierardi	iː.ɛː.'ɑr.diː
ierne	'ɪrn
iezzi	iː.'ɛt.siː
if	'ɪf
if	ɪf
if_you're	'ɪ.`fjʊr
iffy	'ɪ.fiː
ifil	aɪ.'fiːl
ifill	ɪ.'fiːl
ifint	'aɪ.fɪnt
ifor	'aɪ.`fɔːr
ifs	'ɪfs
igarashi	`iː.gɑ.'rɑ.ʃiː
ige	'aɪʤ
igel	'ɪ.gəl
igene	aɪ.'ʤiːn
iger	'aɪ.gɛː
iglehart	'aɪ.gəl.hɑrt
iglesia	`iː.'gleɪ.siː.ə
iglesias	ɪ.'gleɪ.siː.ɪs
igloo	'ɪ.gluː
igman	'ɪg.mən
ignace	'ɪg.nəs
ignacio	ɪg.'nɑ.siː.oʊ
ignacio's	ɪg.'nɑ.siː.oʊz
ignasiak	ɪg.'nɑ.siː.æk
ignatia	ɪg.'nɑ.ʃə
ignatius	ɪg.'neɪ.ʃəs
ignatowski	ɪg.nʌ.'tɔːf.skiː
ignatz	'ɪg.nʌts
igneous	'ɪg.niː.əs
ignite	ɪg.'naɪt
ignited	ɪg.'naɪ.tɪd
ignites	ɪg.'naɪts
igniting	ɪg.'naɪ.tɪŋ
ignition	ɪg.'nɪ.ʃən
ignoble	ɪg.'noʊ.bəl
ignominious	`ɪg.nʌ.'mɪ.niː.əs
ignominy	'ɪg.noʊ.`mɪ.niː
ignoramus	`ɪg.nɛː.'eɪ.məs
ignorance	'ɪg.nɛː.əns
ignorant	'ɪg.nɛː.ənt
ignore	ɪg.'nɔːr
ignored	ɪg.'nɔːrd
ignores	ɪg.'nɔːrz
ignoring	ɪg.'nɔː.rɪŋ
igo	'iː.goʊ
igoe	'iː.goʊ
igon	'aɪ.gən
igor	ɪ.'gɔːr
igor	'iː.`gɔːr
igou	ɪ.'guː
iguana	aɪ.'gwɑ.nʌ
iguanas	ɪ.'gwɑ.nəz
igushi	ɪ.'guː.ʃiː
ihasz	'aɪ.hæs
ihde	'ɪd
ihle	'aɪ.hʌl
ihlenfeldt	'ɪ.lɪn.fɪlt
ihnen	'ɪ.nən
ihrig	'ɪ.rɪg
ihrke	'ɪrk
iiams	'iː.əmz
iida	'iː.də
iie	'iː.iː
ijames	ɪ.'jɑ.mɛs
ijames	'aɪ.'ʤeɪmz
ijaz	'ɪ.ʤəz
ijaz	iː.'ʤɑz
ikard	'ɪ.kɛːd
ike	'aɪk
ike's	'aɪks
ikea	`aɪ.'kiː.ə
ikeda	ɪ.'keɪ.də
ikenberry	'aɪ.kən.`bɛ.riː
ikerd	'ɪ.kɛːd
ikeuchi	iː.'kuː.ʧiː
ikey	'ɪ.kiː
ikie	'ɪ.kiː
ikle	'ɪ.kəl
ikner	'ɪk.nɛː
il	'ɪl
ila	'iː.lə
ilalis	`ɪ.'læ.ləs
ilalis'	`ɪ.'læ.ləs
ilalis's	`ɪ.'læ.lə.sɪs
ilan	`iː.'lɑn
ilardi	ɪ.'lɑr.diː
ilbo	'ɪl.boʊ
ileana	`ɪ.liː.'æ.nʌ
ilene	'ɪ.liːn
iler	'aɪ.lɛː
iles	'aɪlz
ileto	aɪ.'leɪ.doʊ
ilg	'ɪlg
ilgenfritz	'ɪl.gɪn.frɪts
ilhae	ɪl.'heɪ
iliad	'ɪ.liː.əd
iliano	`ɪ.liː.'ɑ.noʊ
ilidza	ɪ.'lɪd.zʌ
iliescu	`ɪ.liː.'ɛ.`skjuː
iliff	'ɪ.lɪf
iljin	'ɪl.ʤɪn
ilk	'ɪlk
ilka	'ɪl.kə
ill	'ɪl
illegal	ɪ.'liː.gəl
illegalities	`ɪ.liː.'gæ.lɪ.tiːz
illegality	`ɪ.liː.'gæ.lɪ.tiː
illegally	ɪ.'liː.gə.liː
illegals	ɪ.'liː.gəlz
illegible	ɪ.'lɛ.ʤə.bəl
illegitimacy	`ɪ.lɪ.'ʤɪ.tʌ.mə.siː
illegitimate	`ɪ.lɪ.'ʤɪ.tʌ.mɪt
illes	'aɪlz
illg	'ɪlg
illicit	ɪ.'lɪ.sʌt
illicitly	'ɪ.lɪ.sɪt.liː
illig	'ɪ.lɪg
illingworth	'ɪ.lɪŋ.`wɛːθ
illinois	`ɪ.lə.'nɔɪ
illinois'	'ɪ.lɪ.nɔɪz
illinois's	`ɪ.lɪ.'nɔɪz
illiquid	ɪ.'lɪ.kwɪd
illiquidity	`ɪ.lɪ.'kwɪ.dɪ.tiː
illiteracy	ɪ.'lɪ.tɛː.ə.siː
illiterate	ɪ.'lɪ.tɛː.ət
illiterates	`ɪ.'lɪ.tɛː.əts
illness	'ɪl.nəs
illnesses	'ɪl.nʌ.sɪz
illogic	ɪ.'lɑ.ʤɪk
illogical	ɪ.'lɑ.ʤɪ.kəl
ills	'ɪlz
illuminate	ɪ.'luː.mɪ.nɪt
illuminated	ɪ.'luː.mə.`neɪ.təd
illuminates	ɪ.'luː.mə.`neɪts
illuminating	ɪ.'luː.mə.`neɪ.tɪŋ
illumination	ɪ.`luː.mə.'neɪ.ʃən
illuminator	ɪ.'luː.mə.`neɪ.tɛː
illumined	ɪ.'luː.mənd
illusion	ɪ.'luː.ʒən
illusionary	ɪ.'luː.ʒə.`nɛ.riː
illusionism	ɪ.'luː.ʒə.`nɪ.zəm
illusionist	ɪ.'luː.ʒə.nəst
illusionist's	ɪ.'luː.ʒə.nəsts
illusionists	ɪ.'luː.ʒə.nəsts
illusions	ɪ.'luː.ʒənz
illusive	ɪ.'luː.sɪv
illusory	ɪ.'luː.sɛː.iː
illustrate	'ɪ.lə.`streɪt
illustrated	'ɪ.lə.`streɪ.təd
illustrates	'ɪ.lə.`streɪts
illustrating	'ɪ.lə.`streɪ.tɪŋ
illustration	`ɪ.lə.'streɪ.ʃən
illustrations	`ɪ.lə.'streɪ.ʃənz
illustrative	ɪ.'lə.strə.tɪv
illustrator	'ɪ.lə.`streɪ.tɛː
illustrators	'ɪ.lə.`streɪ.tɛːz
illustrious	ɪ.'lə.striː.əs
illyrian	ɪ.'lɪ.riː.ən
ilo	'aɪ.loʊ
ilona	ɪ.'loʊ.nʌ
ilopango	`iː.loʊ.'pæŋ.goʊ
ilsa	'ɪl.sə
ilse	'ɪls
ilsley	'ɪlz.liː
ilva	'ɪl.və
ilya	'ɪl.jʌ
ilyaronoff	'ɪl.jɑ.'rɔː.nɔːf
im	'ɪm
image	'ɪ.məʤ
imageries	'ɪ.mɪʤ.riːz
imagery	'ɪ.məʤ.riː
images	'ɪ.mə.ʤəz
imaginable	ɪ.'mæ.ʤə.nʌ.bəl
imaginary	ɪ.'mæ.ʤə.`nɛ.riː
imagination	ɪ.`mæ.ʤə.'neɪ.ʃən
imaginations	ɪ.`mæ.ʤə.'neɪ.ʃənz
imaginative	ɪ.'mæ.ʤə.nʌ.tɪv
imaginatively	ɪ.'mæ.ʤə.nʌ.tɪv.liː
imagine	ɪ.'mæ.ʤən
imagined	ɪ.'mæ.ʤənd
imagineer	ɪ.`mæ.ʤə.'nɪr
imagineering	ɪ.`mæ.ʤə.'nɪ.rɪŋ
imagines	ɪ.'mæ.ʤənz
imaging	'ɪ.mɪ.ʤɪŋ
imagining	ɪ.'mæ.ʤə.nɪŋ
imai	ɪ.'maɪ
imam	'aɪ.mæm
imamura	ɪ.mɑ.'mʊ.rə
iman	'aɪ.mən
imari	iː.'mɑ.riː
imasco	ɪ.'mæ.soʊ
imax	'aɪ.`mæks
imax'	'aɪ.`mæks
imax's	'aɪ.`mæk.sɪz
imbalance	ɪm.'bæ.ləns
imbalances	ɪm.'bæ.lən.sɪz
imbecile	'ɪm.bə.səl
imbed	ɪm.'bɛd
imbedded	ɪm.'bɛ.dɪd
imber	'ɪm.bɛː
imbibe	ɪm.'baɪb
imbibed	ɪm.'baɪbd
imboden	'ɪm.boʊ.dən
imbroglio	ɪm.'broʊl.joʊ
imbrogno	ɪm.'broʊg.noʊ
imbue	ɪm.'bjuː
imbued	ɪm.'bjuːd
imburgia	'ɪm.bɛː.giː.ə
imcera	`ɪm.'sɛ.rə
imel	'ɪ.məl
imelda	ɪ.'mɛl.də
imes	'aɪmz
imhof	'ɪm.hʌf
imhoff	'ɪm.`hɔːf
imig	'ɪ.mɪg
imitable	'ɪ.mə.tʌ.bəl
imitate	'ɪ.mə.`teɪt
imitated	'ɪ.mə.`teɪ.tɪd
imitates	'ɪ.mə.`teɪts
imitating	'ɪ.mə.`teɪ.tɪŋ
imitation	`ɪ.mə.'teɪ.ʃən
imitations	`ɪ.mɪ.'teɪ.ʃənz
imitative	'ɪ.mə.`teɪ.tɪv
imitator	'ɪ.mə.`teɪ.tɛː
imitators	'ɪ.mɪ.`teɪ.tɛːz
imlay	ɪm.'leɪ
imler	'ɪm.lɛː
imm	'aɪ.'ɛ.'mɛm
imm	'ɪm
immaculate	ɪ.'mæ.kjuː.lɪts
immaculately	ɪ.'mæ.kjə.lət.liː
immanence	'ɪ.mə.nəns
immanent	'ɪ.mə.nənt
immanuel	'ɪ.mə.nʊl
immaterial	`ɪ.mə.'tɪ.riː.əl
immature	`ɪ.mə.'tjʊr
immaturity	`ɪ.mə.'ʧʊ.rɪ.tiː
immeasurable	ɪ.'mɛ.ʒɛː.`æ.bəl
immeasurably	ɪ.'mɛ.ʒɛː.`æ.bliː
immediacy	ɪ.'miː.diː.ə.siː
immediate	ɪ.'miː.diː.ət
immediately	ɪ.'miː.diː.ət.liː
immel	'ɪ.məl
immemorial	`ɪ.mə.'mɔː.riː.əl
immense	ɪ.'mɛns
immensely	ɪ.'mɛn.sliː
immerman	'ɪ.mɛː.mən
immerse	ɪ.'mɛːs
immersed	ɪ.'mɛːst
immersion	ɪ.'mɛː.ʒən
immigrant	'ɪ.mə.grʌnt
immigrant's	'ɪ.mə.grʌnts
immigrants	'ɪ.mə.grʌnts
immigrants'	'ɪ.mɪ.grʌnts
immigrate	'ɪ.mə.`greɪt
immigrated	'ɪ.mə.`greɪ.tɪd
immigration	`ɪ.mə.'greɪ.ʃən
imminence	'ɪ.mə.nəns
imminent	'ɪ.mə.nənt
imminently	'ɪ.mə.nənt.liː
immiscible	ɪ.'mɪ.sə.bəl
immobile	ɪ.'moʊ.bəl
immobile	ɪ.'moʊ.`baɪl
immobility	`ɪ.moʊ.'bɪ.lɪ.tiː
immobilize	ɪ.'moʊ.bə.`laɪz
immobilized	ɪ.'moʊ.bə.`laɪzd
immobilizing	ɪ.'moʊ.bə.`laɪ.zɪŋ
immoral	ɪ.'mɔː.rəl
immorality	`ɪ.mɛː.'æ.lɪ.tiː
immortal	ɪ.'mɔːr.təl
immortality	`ɪ.mɔːr.'tæ.lɪ.tiː
immortalize	ɪ.'mɔːr.tʌ.laɪz
immortalized	ɪ.'mɔːr.tʌ.laɪzd
immortalizes	ɪ.'mɔːr.tʌ.laɪ.zɪz
immortalizing	ɪ.'mɔːr.tʌ.laɪ.zɪŋ
immortals	ɪ.'mɔːr.təlz
immotile	ɪ.'moʊ.təl
immovable	ɪ.'muː.və.bəl
immulogic	'ɪ.mjuː.`lɑ.ʤɪk
immune	ɪ.'mjuːn
immunetech	'ɪ.mjuːn.`tɛk
immunex	'ɪ.mjuː.nɛks
immunities	ɪ.'mjuː.nɪ.tiːz
immunity	ɪ.'mjuː.nʌ.tiː
immunization	`ɪ.mjuː.nʌ.'zeɪ.ʃən
immunizations	`ɪ.mjuː.nʌ.'zeɪ.ʃənz
immunize	'ɪ.mjuː.`naɪz
immunized	'ɪ.mjə.`naɪzd
immunizes	'ɪ.mjə.`naɪ.zɪz
immunizing	'ɪ.mjə.`naɪ.zɪŋ
immuno	ɪ.'mjuː.noʊ
immunodeficiency	`ɪ.mjuː.noʊ.`dɪ.'fɪ.ʃən.siː
immunological	`ɪ.mjuː.nʌ.'lɑ.ʤɪ.kəl
immunologist	`ɪ.mjuː.'nɑ.lə.ʤɪst
immunology	`ɪ.mjuː.'nɑ.lə.ʤiː
immunomedic	'ɪ.mjuː.noʊ.`mɛ.dɪk
immunomedics	'ɪ.mjuː.noʊ.`mɛ.dɪks
immunotherapy	`ɪ.mjuː.noʊ.'θɛ.rə.piː
immutable	ɪ.'mjuː.tʌ.bəl
imnet	'ɪm.`nɛt
imo	'aɪ.moʊ
imo	'aɪ.'ɛ.'moʊ
imogen	'ɪ.mə.gən
imogene	'ɪ.mə.`ʤiːn
imondi	ɪ.'moʊn.diː
imp	'ɪmp
impact	ɪm.'pækt
impact	'ɪm.pækt
impacted	'ɪm.`pæk.tɪd
impacted	ɪm.'pæk.tɪd
impacting	ɪm.'pæk.tɪŋ
impacts	ɪm.'pækts
impacts	'ɪm.pækts
impair	ɪm.'pɛr
impaired	ɪm.'pɛrd
impairing	ɪm.'pɛ.rɪŋ
impairment	ɪm.'pɛr.mənt
impairments	ɪm.'pɛr.mənts
impairs	ɪm.'pɛrz
impala	ɪm.'pɑ.lə
impaled	ɪm.'peɪld
impanel	ɪm.'pæ.nəl
impaneled	ɪm.'pæ.nəld
impart	ɪm.'pɑrt
imparted	ɪm.'pɑr.tɪd
impartial	ɪm.'pɑr.ʃəl
impartiality	ɪm.`pɑr.ʃiː.'æ.lɪ.tiː
impartially	ɪm.'pɑr.ʃə.liː
imparting	ɪm.'pɑr.tɪŋ
imparts	ɪm.'pɑrts
impassable	ɪm.'pæ.sə.bəl
impasse	ɪm.'pæs
impasse	'ɪm.`pæs
impassion	ɪm.'pæ.ʃən
impassioned	ɪm.'pæ.ʃənd
impassive	ɪm.'pæ.sɪv
impassively	ɪm.'pæ.sɪv.liː
impastato	ɪm.pɑ.'stɑ.toʊ
impatience	ɪm.'peɪ.ʃəns
impatiens	ɪm.'peɪ.ʃənz
impatient	ɪm.'peɪ.ʃənt
impatiently	ɪm.'peɪ.ʃənt.liː
impeach	ɪm.'piːʧ
impeachable	ɪm.'piː.ʧə.bəl
impeached	ɪm.'piːʧt
impeaches	ɪm.'piː.ʧəz
impeaching	ɪm.'piː.ʧɪŋ
impeachment	ɪm.'piːʧ.mənt
impeachments	ɪm.'piːʧ.mənts
impeccable	ɪm.'pɛ.kə.bəl
impeccably	ɪm.'pɛ.kə.bliː
impedance	ɪm.'piː.dəns
impede	ɪm.'piːd
impeded	ɪm.'piː.dɪd
impedes	ɪm.'piːdz
impediment	ɪm.'pɛ.də.mənt
impediments	ɪm.'pɛ.də.mənts
impeding	ɪm.'piː.dɪŋ
impel	ɪm.'pɛl
impelled	ɪm.'pɛld
impend	ɪm.'pɛnd
impending	ɪm.'pɛn.dɪŋ
impenetrable	ɪm.'pɛ.nʌ.trə.bəl
imperative	ɪm.'pɛ.rə.tɪv
imperatives	ɪm.'pɛ.rə.tɪvz
imperato	ɪm.pɛː.'ɑ.toʊ
imperceptible	`ɪm.pɛː.'sɛp.tɪ.bəl
imperceptibly	`ɪm.pɛː.'sɛp.tɪ.bliː
imperfect	ɪm.'pɛː.fɪkt
imperfection	`ɪm.pɛː.'fɛk.ʃən
imperfections	`ɪm.pɛː.'fɛk.ʃənz
imperfectly	ɪm.'pɛː.fɪkt.liː
imperia	ɪm.'piː.riː.ə
imperial	ɪm.'pɪ.riː.əl
imperial's	ɪm.'pɪ.riː.əlz
imperiale	ɪm.pɛː.iː.'ɑ.liː
imperialism	ɪm.'pɪ.riː.ə.`lɪ.zəm
imperialist	ɪm.'pɪ.riː.ə.lɪst
imperialistic	ɪm.`piː.riː.ə.'lɪ.stɪk
imperialists	ɪm.'pɪ.riː.ə.lɪsts
imperil	ɪm.'pɛ.rəl
imperiled	ɪm.'pɛ.rəld
imperiling	ɪm.'pɛ.rə.lɪŋ
imperils	ɪm.'pɛ.rəlz
imperious	ɪm.'pɪ.riː.əs
impermissible	`ɪm.pɛː.'mɪ.sɪ.bəl
impersonal	ɪm.'pɛː.sə.nəl
impersonality	ɪm.`pɛː.sə.'næ.lə.tiː
impersonate	ɪm.'pɛː.sə.`neɪt
impersonated	ɪm.'pɛː.sə.`neɪ.tɪd
impersonating	ɪm.'pɛː.sə.`neɪ.tɪŋ
impersonation	`ɪm.pɛː.sə.'neɪ.ʃən
impersonator	ɪm.'pɛː.sə.neɪ.tɛː
impersonators	ɪm.'pɛː.sə.`neɪ.tɛːz
impertinent	ɪm.'pɛː.tʌ.nənt
impervious	ɪm.'pɛː.viː.əs
impetuous	ɪm.'pɛʧ.wəs
impetus	'ɪm.pə.təs
impinge	ɪm.'pɪnʤ
impinges	ɪm.'pɪn.ʤɪz
impish	'ɪm.pɪʃ
implacable	ɪm.'plæ.kə.bəl
implant	ɪm.'plænt
implant	'ɪm.`plænt
implantable	'ɪm.`plæn.tʌ.bəl
implantation	ɪm.plæn.'teɪ.ʃən
implanted	ɪm.'plæn.tɪd
implanting	ɪm.'plæn.tɪŋ
implants	ɪm.'plænts
implants	'ɪm.`plænts
implausible	ɪm.'plɔː.zʌ.bəl
implausibly	ɪm.'plɔː.zʌ.bliː
implement	'ɪm.plə.mənt
implementation	`ɪm.plə.mɛn.'teɪ.ʃən
implemented	'ɪm.plə.`mɛn.təd
implementing	'ɪm.plə.`mɛn.tɪŋ
implements	'ɪm.plə.mənts
implicate	'ɪm.plɪ.`keɪt
implicated	'ɪm.plɪ.`keɪ.tɪd
implicates	'ɪm.plɪ.`keɪts
implicating	'ɪm.plɪ.`keɪ.tɪŋ
implication	`ɪm.plə.'keɪ.ʃən
implications	`ɪm.plə.'keɪ.ʃənz
implicit	ɪm.'plɪ.sʌt
implicitly	ɪm.'plɪ.sʌt.liː
implied	ɪm.'plaɪd
implies	ɪm.'plaɪz
implode	ɪm.'ploʊd
imploded	ɪm.'ploʊ.dɪd
implodes	ɪm.'ploʊdz
imploding	ɪm.'ploʊ.dɪŋ
implore	ɪm.'plɔːr
implored	ɪm.'plɔːrd
implores	ɪm.'plɔːrz
imploring	ɪm.'plɔː.rɪŋ
implosion	ɪm.'ploʊ.ʒən
imply	ɪm.'plaɪ
implying	ɪm.'plaɪ.ɪŋ
impolite	ɪm.pə.`laɪt
impolitic	ɪm.'pɔː.'lɪ.`tɪk
imponderable	ɪm.'pɑn.dɛː.ə.bəl
imponderables	ɪm.'pɑn.dɛː.ə.bəlz
import	ɪm.'pɔːrt
import	'ɪm.pɔːrt
importance	ɪm.'pɔːr.təns
important	ɪm.'pɔːr.tənt
importantly	ɪm.'pɔːr.tənt.liː
importation	`ɪm.pɔːr.'teɪ.ʃən
imported	ɪm.'pɔːr.tɪd
importer	ɪm.'pɔːr.tɛː
importers	ɪm.'pɔːr.tɛːz
importers'	ɪm.'pɔːr.tɛːz
importing	ɪm.'pɔːr.tɪŋ
imports	ɪm.'pɔːrts
imports	'ɪm.pɔːrts
imports'	'ɪm.pɔːrts
impose	ɪm.'poʊz
imposed	ɪm.'poʊzd
imposes	ɪm.'poʊ.zəz
imposing	ɪm.'poʊ.zɪŋ
imposition	`ɪm.pə.'zɪ.ʃən
impossibility	ɪm.`pɔː.sɪ.'bɪ.lɪ.tiː
impossible	ɪm.'pɑ.sə.bəl
impossible's	ɪm.'pɑ.sə.bəlz
impossibly	ɪm.'pɑ.sə.bliː
impostor	ɪm.'pɔː.stɛː
impostors	ɪm.'pɔː.stɛːz
impotence	'ɪm.pə.təns
impotent	'ɪm.pə.tənt
impound	ɪm.'paʊnd
impounded	ɪm.'paʊn.dɪd
impoundment	ɪm.'paʊnd.mənt
impoundments	ɪm.'paʊnd.mənts
impoverish	ɪm.'pɑv.rɪʃ
impoverished	ɪm.'pɑv.rɪʃt
impoverishes	ɪm.'pɑv.rɪ.ʃəz
impoverishment	ɪm.'pɑv.rɪ.ʃmənt
impracticable	ɪm.'præk.tɪ.kə.bəl
impractical	ɪm.'præk.tʌ.kəl
imprecise	'ɪm.prə.`saɪs
impregnable	ɪm.'prɛg.nʌ.bəl
impregnated	ɪm.'prɛg.`neɪ.təd
impregnation	ɪm.'prɛg.'neɪ.ʃən
impresario	`ɪm.prɪ.'sɑ.riː.`oʊ
impress	ɪm.'prɛs
impress	'ɪm.`prɛs
impressed	ɪm.'prɛst
impresses	ɪm.'prɛ.sɪz
impressing	ɪm.'prɛ.sɪŋ
impression	ɪm.'prɛ.ʃən
impressionable	ɪm.'prɛ.ʃə.nʌ.bəl
impressionism	ɪm.'prɛ.ʃə.`nɪ.zəm
impressionist	ɪm.'prɛ.ʃə.nəst
impressionistic	ɪm.`prɛ.ʃə.'nɪ.stɪk
impressionists	ɪm.'prɛ.ʃə.nɪsts
impressions	ɪm.'prɛ.ʃənz
impressive	ɪm.'prɛ.sɪv
impressively	ɪm.'prɛ.sɪv.liː
impressment	ɪm.'prɛ.smənt
imprimatur	`ɪm.prɪ.'mɑ.tɛː
imprimis	ɪm.'priː.mɪs
imprint	ɪm.'prɪnt
imprint	'ɪm.prɪnt
imprinted	ɪm.'prɪn.tɪd
imprinting	ɪm.'prɪn.tɪŋ
imprints	ɪm.'prɪnts
imprison	ɪm.'prɪ.zən
imprisoned	ɪm.'prɪ.zənd
imprisoning	ɪm.'prɪ.zʌ.nɪŋ
imprisonment	ɪm.'prɪ.zən.mənt
improbable	ɪm.'prɑ.bə.bəl
improbably	ɪm.'prɑ.bə.bliː
impromptu	ɪm.'prɑmp.tuː
improper	ɪm.'prɑ.pɛː
improperly	ɪm.'prɑ.pɛː.liː
improprieties	`ɪm.prə.'praɪ.ə.tiːz
impropriety	`ɪm.prə.'praɪ.ə.tiː
improv	'ɪm.`prɑv
improve	ɪm.'pruːv
improved	ɪm.'pruːvd
improvement	ɪm.'pruːv.mənt
improvements	ɪm.'pruːv.mənts
improves	ɪm.'pruːvz
improving	ɪm.'pruː.vɪŋ
improvisation	`ɪm.prɑ.vɪ.'zeɪ.ʃən
improvisational	`ɪm.prɑ.vɪ.'zeɪ.ʃə.nəl
improvisations	`ɪm.prɑ.vɪ.'zeɪ.ʃənz
improvise	'ɪm.prə.`vaɪz
improvise	`ɪm.prə.'vaɪz
improvised	'ɪm.prə.`vaɪzd
improvising	'ɪm.prə.`vaɪ.zɪŋ
imprudence	ɪm.'pruː.dəns
imprudent	ɪm.'pruː.dənt
imprudently	ɪm.'pruː.dənt.liː
impson	'ɪmp.sən
impugn	ɪm.'pjuːn
impugned	ɪm.'pjuːnd
impugning	ɪm.'pjuː.nɪŋ
impulse	'ɪm.pʌls
impulse	ɪm.'pʌls
impulses	'ɪm.pəl.sɪz
impulses	ɪm.'pəl.sɪz
impulsive	ɪm.'pəl.sɪv
impulsively	ɪm.'pəl.sɪv.liː
impunity	ɪm.'pjuː.nɪ.tiː
impure	ɪm.'pjʊr
impurities	ɪm.'pjʊ.rə.tiːz
impurity	ɪm.'pjʊ.rə.tiː
imputation	`ɪm.pjə.'teɪ.ʃən
impute	ɪm.'pjuːt
imputed	ɪm.'pjuː.tɪd
imre	'ɪm.rə
imreg	`ɪm.'rɛg
imreg's	`ɪm.'rɛgz
imrie	'ɪ.mɛː.iː
imus	'aɪ.məs
in	ɪn
in	'ɪn
in.	'ɪn
ina	'iː.nʌ
inability	`ɪ.nʌ.'bɪ.lɪ.tiː
inabinet	ɪ.nʌ.'bɪ.nɪt
inaccessibility	`ɪ.nək.`sɛ.sə.'bɪ.lə.tiː
inaccessible	`ɪ.nək.'sɛ.sə.bəl
inaccuracies	ɪ.'næ.kjɛː.`æ.siːz
inaccuracy	ɪ.'næ.kjɛː.ə.siː
inaccurate	ɪ.'næ.kjɛː.ət
inaccurately	ɪ.'næ.kjɛː.ət.liː
inacom	'ɪ.nʌ.`kɑm
inacomp	'aɪ.nʌ.`kɑmp
inaction	ɪ.'næk.ʃən
inactivate	ɪ.'næk.tɪ.`veɪt
inactivated	ɪ.'næk.tɪ.`veɪ.tɪd
inactivation	ɪ.`næk.tɪ.'veɪ.ʃən
inactive	ɪ.'næk.tɪv
inactivity	ɪ.næk.'tɪ.vɪ.tiː
inadequacies	ɪ.'næ.də.kwə.siːz
inadequacy	ɪ.'næ.dɪ.kwə.siː
inadequate	ɪ.'næ.də.kwət
inadequate	ɪ.'næ.də.`kweɪt
inadequately	ɪ.'næ.də.kwət.liː
inadmissible	ɪ.nəd.'mɪ.sə.bəl
inadvertence	`ɪ.nəd.'vɛː.təns
inadvertent	`ɪ.nəd.'vɛː.tənt
inadvertently	`ɪ.nəd.'vɛː.tənt.liː
inadvisable	ɪ.nəd.'vaɪ.zʌ.bəl
inaez	`ɪ.'næz
inalienable	ɪ.'neɪl.jʌ.nʌ.bəl
inamura	`ɪ.nʌ.'mʊ.rə
inane	ɪ.'neɪn
inanimate	ɪ.'næ.nʌ.mət
inapplicable	ɪ.'næ.plɪ.kə.bəl
inappropriate	`ɪ.nʌ.'proʊ.priː.ɪt
inappropriately	ɪ.nʌ.'prɑ.priː.ət.liː
inarticulate	ɪ.nɑr.'tɪ.kjə.lət
inasmuch	ɪ.'næ.smʌk
inattention	ɪ.nʌ.'tɛn.ʧən
inattentive	`ɪ.nʌ.'tɛn.tɪv
inaudible	ɪ.'nɔː.də.bəl
inaugural	ɪ.'nɔː.gɛː.əl
inaugurate	ɪ.'nɔː.gjɛː.ɪt
inaugurated	ɪ.'nɔː.gɛː.`eɪ.tɪd
inaugurates	ɪ.'nɔː.gjɛː.ɪts
inaugurating	ɪ.'nɔː.gjɛː.`eɪ.tɪŋ
inauguration	ɪ.`nɔː.gjɛː.'eɪ.ʃən
inaugurations	ɪ.`nɔː.gjɛː.'eɪ.ʃənz
inauspicious	ɪ.`naʊ.'spɪ.ʃɪs
inbio	ɪn.'baɪ.oʊ
inboard	'ɪn.`bɔːrd
inboden	'ɪn.boʊ.dən
inbody	'ɪn.bɑ.diː
inborn	'ɪn.`bɔːrn
inbound	ɪn.'baʊnd
inbound	'ɪn.baʊnd
inbred	'ɪn.`brɛd
inbreed	'ɪn.`briːd
inbreeding	`ɪn.'briː.dɪŋ
inc	'ɪŋk
inc.	'ɪŋk
inc.	ɪŋ.'kɔːr.pɔː.reɪ.təd
inc.`s	'ɪŋks
inca	'ɪŋ.kə
incalculable	ɪn.'kæl.kjə.lə.bəl
incandescent	`ɪn.kən.'dɛ.sənt
incant	ɪn.'kænt
incantation	ɪn.'kæn.'teɪ.ʃən
incantatory	ɪn.'kæn.tʌ.`tɔː.riː
incapable	ɪn.'keɪ.pə.bəl
incapacitate	ɪn.kə.'pæ.sɪ.`teɪt
incapacitated	ɪn.kə.'pæ.sɪ.`teɪ.tɪd
incapacitating	ɪn.kə.'pæ.sɪ.`teɪ.tɪŋ
incapacitation	ɪn.kə.`pæ.sɪ.'teɪ.ʃən
incapacity	ɪn.kə.'pæ.sə.tiː
incarcerate	ɪn.'kɑr.sɛː.`eɪt
incarcerated	ɪn.'kɑr.sɛː.`eɪ.tɪd
incarcerating	ɪn.'kɑr.sɛː.`eɪ.tɪŋ
incarceration	ɪn.`kɑr.sɛː.'eɪ.ʃən
incarnate	ɪn.'kɑr.nət
incarnate	ɪn.'kɑr.`neɪt
