"Line Scheme","Meter Scheme","PoemID","Poet","Title","Year","constraint_SUM_VIOL","constraint_footmin-f-resolution","constraint_footmin-w-resolution","constraint_strength.w=>-p","constraint_stress.s=>-u","constraint_stress.w=>-p","line","line_is_in_nonbounded_parses","line_iscorrect","line_iscorrect_dummy","line_iscorrect_dummy_iambic","line_iscorrect_human2","line_num","meter_info","num_sylls","num_sylls_correct","num_sylls_correct_control","num_sylls_correct_control_iambic","num_sylls_correct_human2","parse","parse_comp","parse_human","parse_human2","parse_str_compu","parse_str_human","parse_str_stress","parses_comp_nonbounded","perc_sylls_correct","perc_sylls_correct_control","perc_sylls_correct_control_iambic","perc_sylls_correct_human2","prosody_ipa","prosody_stress"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,3,0,0,0,0,"Life's night begins: let him never come back to us!",0,0,1,0,1,"(25, 2)","None",12,9,12,6,12,"swwswwswwsww","sswsswswssww","swwswwswwsww","swwswwswwsww","LIFE'S  NIGHT  be  GINS  LET  him  NEV  er  COME  BACK  to  us","LIFE'S  night  be  GINS  let  him  NEV  er  come  BACK  to  us","LIFE'S  NIGHT  be  GINS  LET  him  NEV  er  COME  BACK  to  us","sswsswswssww | wswsswswssww | sswsswswswsw | sswsswsswsww | wswsswswswsw | wswsswsswsww | swswswswssww | sswwswswssww | wswwswswssww | swswswswswsw | swswswsswsww | sswwswswswsw | sswwswsswsww | wswwswswswsw | wswwswsswsww",0.75,1,0.5,1,"`laɪfs `naɪt bɪ.`gɪnz `lɛt hɪm `nɛ.vɛː `kəm `bæk tuː əs","P P UP P U PU P P U U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,2,0,0,0,0,"There would be doubt, hesitation and pain,",0,0,1,0,1,"(26, 2)","None",10,7,10,5,10,"swwswwswws","wswsswswws","swwswwswws","swwswwswws","there  WOULD  be  DOUBT  HES  i  TA  tion  and  PAIN","THERE  would  be  DOUBT  hes  i  TA  tion  and  PAIN","there  WOULD  be  DOUBT  HES  i  TA  tion  and  PAIN","wswsswswws | wwswswswws | wswsswssws | wwswswswsw | wwswswssws",0.7,1,0.5,1,"ðɛr `wʊd biː `daʊt 'hɛ.zʌ.`teɪ.ʃən ænd `peɪn","U P U P SUPU U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,2,0,0,0,1,"Forced praise on our part the glimmer of twilight,",0,0,0,0,0,"(27, 2)","None",11,3,4,5,6,"swswwswswws","sswwswswwsw","swswwswswws","wswwswwswwsw","FORCED  PRAISE  on  our  PART  the  GLIM  mer  of  TWI  light","FORCED  praise  ON  our  part  THE  glim  MER  of  twi  LIGHT","FORCED  PRAISE  on  our  PART  the  GLIM  mer  of  TWI  LIGHT","sswwswswwsw | sswwswswwss | sswwswsswsw | sswwswsswss | wswwswswwsw | wswwswswwss | wswwswsswsw | wswwswsswss",0.272727272727,0.363636363636,0.454545454545,0.545454545455,"`fɔːrst `preɪz ɑn aʊr `pɑrt ðə `glɪ.mɛː ʌv `twaɪ.'laɪt","P P U U P U PU U PS"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,2,1,0,0,0,"Never glad confident morning again!",0,0,1,0,1,"(28, 2)","None",10,9,10,5,10,"swwswwswws","swsswwswws","swwswwswws","swwswwswws","NEV  er  GLAD  CON  fi  dent  MORN  ing  ag  AIN","NEV  er  glad  CON  fi  dent  MORN  ing  ag  AIN","NEV  er  GLAD  CON  fi  dent  MORN  ing  ag  AIN","swsswwswws | swswswswws | swsswsswws | swsswwswss | swsswwssws | sswswwswws | swswswswss | swswswssws | swsswsswss | swsswwswsw | sswswsswws | sswswwswss | sswswwssws | swswswswsw | swsswsswsw | sswswswsws | sswswsswss | sswswwswsw",0.9,1,0.5,1,"`nɛ.vɛː `glæd `kɑn.fə.dənt `mɔːr.nɪŋ ə.`gɛn","PU P PUU PU UP"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,2,0,0,1,0,"Best fight on well, for we taught him strike gallantly,",0,0,1,0,1,"(29, 2)","None",12,9,12,6,12,"swwswwswwsww","sswswwswssws","swwswwswwsww","swwswwswwsww","BEST  FIGHT  on  WELL  for  we  TAUGHT  him  STRIKE  GAL  lant  LY","BEST  fight  on  WELL  for  we  TAUGHT  him  strike  GAL  lant  ly","BEST  FIGHT  on  WELL  for  we  TAUGHT  him  STRIKE  GAL  lant  ly","sswswwswssws | sswswwswssww | wswswwswssws | wswswwswssww | sswswwswswsw | sswswwswswws | wswswwswswsw | wswswwswswws | wswswswswsws | wswswswswsww | wswswswswssw",0.75,1,0.5,1,"`bɛst `faɪt ɑn `wɛl fɔːr wiː `tɔːt hɪm `straɪk `ɡæ.lʌnt.li","P P U P U U P U P PUU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,1,0,0,1,1,"Menace our heart ere we master his own;",0,0,1,0,1,"(30, 2)","None",10,7,10,5,10,"swwswwswws","swswswswws","swwswwswws","swwswwswws","MEN  ace  OUR  heart  ERE  we  MAS  ter  his  OWN","MEN  ace  our  HEART  ere  we  MAS  ter  his  OWN","MEN  ace  our  HEART  ERE  we  MAS  ter  his  OWN","swswswswws | swswswssws | swwsswswws | swwsswssws | sswsswswws | sswsswssws | swswswswsw | swswswssww | swwsswswsw | swwsswssww | sswsswswsw | sswsswssww",0.7,1,0.5,1,"`mɛ.nəs aʊr `hɑrt `ɛr wiː `mæ.stɛː hɪz `oʊn","PU U P P U PU U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,3,0,0,0,0,"Then let him receive the new knowledge and wait us,",0,0,0,0,1,"(31, 2)","None",12,11,4,6,12,"wswwswwswwsw","wswwswsswwsw","wswwswwswwsw","wswwswwswwsw","then  LET  him  re  CEIVE  the  NEW  KNOWL  edge  and  WAIT  us","then  LET  him  re  CEIVE  the  new  KNOWL  edge  and  WAIT  us","then  LET  him  re  CEIVE  the  NEW  KNOWL  edge  and  WAIT  us","wswwswsswwsw | swswswsswwsw | wswsswsswwsw | wswwswswswsw | wswwswwsswsw | swswswswswsw | swswswwsswsw | wswsswswswsw | wswsswwsswsw",0.916666666667,0.333333333333,0.5,1,"ðɛn `lɛt hɪm rə.`siːv ðə `nuː `nɑ.ləʤ ænd `weɪt əs","U P U UP U P PU U P U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,1,1,0,0,0,0,"Pardoned in heaven, the first by the throne!",0,0,0,0,1,"(32, 2)","None",10,6,9,4,10,"swwswwswws","swwswswws","swwswwswws","swwswwswws","PAR  doned  in  HEAVEN  the  FIRST  by  the  THRONE","PAR  doned  in  HEAVEN  the  first  BY  the  throne","PAR  doned  in  HEAVEN  the  FIRST  by  the  THRONE","swwswswws | swsswswws | sswswswws | wswswswws | swswswswws | swswswsws",0.6,0.9,0.4,1,"`pɑr.dənd ɪn `hɛvn ðə `fɛːst baɪ ðə `θroʊn","PU U P U P U U P"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,2,0,0,0,0,"This is the forest primeval. The murmuring pines and the hemlocks,",0,0,0,0,1,"(1, 0)","None",17,10,16,8,17,"swwswwswwswwswwsw","wswswwswwswswwsw","swwswwswwswwswwsw","swwswwswwswwswwsw","this  IS  the  FOR  est  pri  MEV  al  the  MUR  muring  PINES  and  the  HEM  locks","THIS  is  the  FOR  est  pri  MEV  al  the  MUR  muring  pines  AND  the  hem  LOCKS","this  IS  the  FOR  est  pri  MEV  al  the  MUR  muring  PINES  and  the  HEM  locks","wswswwswwswswwsw | wswswsswwswswwsw | wswswwsswswswwsw | wswsswswwswswwsw | wswswswswswswwsw | wswsswsswswswwsw",0.588235294118,0.941176470588,0.470588235294,1,"ðɪs `ɪz ðə `fɔː.rəst praɪ.`miː.vəl ðə `mɛː.mrɪŋ `paɪnz ænd ðə `hɛm.lɑk","U P U PU UPU U PU P U U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,1,1,0,0,1,"Bearded with moss, and in garments green, indistinct in the twilight,",1,1,0,0,1,"(2, 0)","None",16,16,10,6,16,"swwswwswswwswwsw","swwswwswswwswwsw","swwswwswswwswwsw","swwswwswswwswwsw","BEARD  ed  with  MOSS  and  in  GAR  ments  GREEN  in  dis  TINCT  in  the  TWI  light","BEARD  ed  with  MOSS  and  in  GAR  ments  GREEN  in  dis  TINCT  in  the  TWI  light","BEARD  ed  with  MOSS  and  in  GAR  ments  GREEN  in  dis  TINCT  in  the  TWI  LIGHT","swwswwswswwswwsw | swwswwswswwswwss | swwswwswsswswwsw | swwswwswsswswwss | sswswwswswwswwsw | sswswwswswwswwss | swswswswswwswwsw | swswswswswwswwss | sswswwswsswswwsw | sswswwswsswswwss | wswswwswswwswwsw | wswswwswswwswwss | swwswwswswswswsw | swswswswsswswwsw | swswswswsswswwss | wswswwswsswswwss | sswswwswswswswsw | swswswswswswswsw | wswswwswswswswsw",1,0.625,0.375,1,"`bɪr.dəd wɪð `mɔːs ænd ɪn `gɑr.mənts `griːn ɪn.dɪ.`stɪŋkt ɪn ðə `twaɪ.'laɪt","PU U P U U PU P UUP U U PS"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,2,0,0,0,0,"Stand like Druids of eld, with voices sad and prophetic,",1,1,0,0,1,"(3, 0)","None",14,14,9,7,14,"swswwswswswwsw","swswwswswswwsw","swswwswswswwsw","swswwswswswwsw","STAND  like  DRU  ids  of  ELD  with  VOIC  es  SAD  and  pr  OP  hetic","STAND  like  DRU  ids  of  ELD  with  VOIC  es  SAD  and  pr  OP  hetic","STAND  like  DRU  ids  of  ELD  with  VOIC  es  SAD  and  pr  OP  hetic","swswwswswswwsw | swswwswswswssw | swsswswswswwsw | swswwswswswsww | swsswswswswssw | swsswswswswsww | wswswswswswsww | swswswswswswsw",1,0.642857142857,0.5,1,"`stænd laɪk `druː.ɪdz ʌv `ɛl wɪð `vɔɪ.səz `sæd ænd prə.`fɛ.tɪk","P U PU U P U PU P U UPU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,0,0,0,0,0,0,"Stand like harpers hoar, with beards that rest on their bosoms.",1,1,0,0,1,"(4, 0)","None",13,13,6,3,13,"swswswswswwsw","swswswswswwsw","swswswswswwsw","swswswswswwsw","STAND  like  HAR  pers  HOAR  with  BEARDS  that  REST  on  their  BO  soms","STAND  like  HAR  pers  HOAR  with  BEARDS  that  REST  on  their  BO  soms","STAND  like  HAR  pers  HOAR  with  BEARDS  that  REST  on  their  BO  soms","swswswswswwsw",1,0.461538461538,0.230769230769,1,"`stænd laɪk `hɑr.pɛːz `hɔːr wɪð `bɪrdz ðət `rɛst ɑn ðɛr `bʊə.sʌm","P U PU P U P U P U U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,1,0,0,0,1,"Loud from its rocky caverns, the deep-voiced neighboring ocean",0,0,0,0,1,"(5, 0)","None",16,11,8,8,16,"swwswswwswwswwsw","swwswswwswswsw","swwswswwswwswwsw","swwswswwswwswwsw","LOUD  from  its  RO  cky  CAV  erns  the  DEEP  -voiced  NEI  ghboring  OC  ean","LOUD  from  its  RO  cky  CAV  erns  the  DEEP  -voiced  nei  GHBORING  oc  ean","LOUD  from  its  RO  cky  CAV  erns  the  DEEP  -VOICED  NEI  ghboring  OC  ean","swwswswwswswsw | swwswsswswswsw",0.6875,0.5,0.5,1,"`laʊd frʌm ɪts `rɑ.kiː `kæ.vɛːnz ðə `dip.`vɔɪs `neɪ.brɪŋ `oʊ.ʃən","P U U PU PU U PP PU PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,2,1,0,0,0,"Speaks, and in accents disconsolate answers the wail of the forest.",1,1,1,0,1,"(6, 0)","None",17,17,17,9,17,"swwswwswwswwswwsw","swwswwswwswwswwsw","swwswwswwswwswwsw","swwswwswwswwswwsw","SPEAKS  and  in  AC  cents  dis  CON  so  late  AN  swers  the  WAIL  of  the  FOR  est","SPEAKS  and  in  AC  cents  dis  CON  so  late  AN  swers  the  WAIL  of  the  FOR  est","SPEAKS  and  in  AC  cents  dis  CON  so  late  AN  swers  the  WAIL  of  the  FOR  est","swwswwswwswwswwsw | swwswsswwswwswwsw | swwswwswsswwswwsw | swwswwswwsswswwsw | swwsswswwswwswwsw | swwswswswswwswwsw | swwswsswsswwswwsw | swwswsswwsswswwsw | swwswwswswswswwsw | swwswwswwswswswsw | swwsswswsswwswwsw | swwsswswwsswswwsw | swswswswwswwswwsw | swwswswswsswswwsw | swwswsswswswswwsw | swwswsswwswswswsw | swwswwswsswswswsw | swwsswswswswswwsw | swwsswswwswswswsw | swswswswwsswswwsw | swwswswswswswswsw | swwswsswsswswswsw | swwsswswsswswswsw | swswswswswswswwsw",1,1,0.529411764706,1,"`spiːks ænd ɪn `æk.sɛnts dɪ.`skɑn.sʌ.lʌ `æn.sɛːz ðə `weɪl ʌv ðə `fɔː.rəst","P U U PU UPUU PU U P U U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,3,0,0,0,0,"This is the forest primeval; but where are the hearts that beneath it",0,0,1,0,1,"(7, 0)","None",17,14,17,9,17,"swwswwswwswwswwsw","wswswwswwswwsswsw","swwswwswwswwswwsw","swwswwswwswwswwsw","this  IS  the  FOR  est  pri  MEV  al  but  WHERE  are  the  HEARTS  THAT  be  NEATH  it","THIS  is  the  FOR  est  pri  MEV  al  but  WHERE  are  the  HEARTS  that  be  NEATH  it","this  IS  the  FOR  est  pri  MEV  al  but  WHERE  are  the  HEARTS  THAT  be  NEATH  it","wswswwswwswwsswsw | wswswwswwswwswwsw | wswswsswwswwsswsw | wswswwswwswswswsw | wswswwsswswwsswsw | wswsswswwswwsswsw | wswswsswwswwswwsw | wswswwswwswwswssw | wswswwsswswwswwsw | wswsswswwswwswwsw | wswswwswswswsswsw | wswswwswswwswswsw | wswswwswswswswwsw | wswsswsswswwsswsw | wswswsswwswwswssw | wswswwsswswwswssw | wswsswswwswwswssw | wswsswsswswwswwsw | wswswsswswswsswsw | wswswsswswwswswsw | wswsswswswswsswsw | wswsswswswwswswsw | wswswsswswswswwsw | wswswwswswswswssw | wswsswswswswswwsw | wswswswswswswswsw | wswsswsswswwswssw | wswswsswswswswssw | wswsswswswswswssw",0.823529411765,1,0.529411764706,1,"ðɪs `ɪz ðə `fɔː.rəst praɪ.`miː.vəl bət `wɛr ɑr ðə `hɑrts `ðæt bɪ.`niːθ ɪt","U P U PU UPU U P U U P P UP U"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,1,0,1,0,0,0,"Leaped like the roe, when he hears in the woodland the voice of the huntsman?",1,0,1,0,1,"(8, 0)","None",17,16,17,9,17,"swwswwswwswwswwsw","swwswwswwsswswwsw","swwswwswwswwswwsw","swwswwswwswwswwsw","LEAPED  like  the  ROE  when  he  HEARS  in  the  WOOD  LAND  the  VOICE  of  the  HUNTS  man","LEAPED  like  the  ROE  when  he  HEARS  in  the  WOOD  land  the  VOICE  of  the  HUNTS  man","LEAPED  like  the  ROE  when  he  HEARS  in  the  WOOD  LAND  the  VOICE  of  the  HUNTS  man","swwswwswwsswswwsw | swwswwswwswwswwsw | swwswwswswswswwsw | swwswwswwswswswsw",0.941176470588,1,0.529411764706,1,"`lɛpt laɪk ðə `roʊ wɛn hiː `hɪrz ɪn ðə `wʊd.'lænd ðə `vɔɪs ʌv ðə `hʌnt.smən","P U U P U U P U U PS U P U U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,2,0,0,0,1,"Where is the thatch-roofed village, the home of Acadian farmers,",0,0,0,0,1,"(9, 0)","None",17,8,15,7,17,"swwswwswwswwswwsw","swwswswwswwswsw","swwswwswwswwswwsw","swwswwswwswwswwsw","WHERE  is  the  THAT  ch-roofed  VIL  lage  the  HOME  of  aca  DI  an  FARM  ers","WHERE  is  the  THAT  ch-roofed  vil  LAGE  the  home  OF  aca  di  AN  farm  ers","WHERE  is  the  THAT  CH-ROOFED  VIL  lage  the  HOME  of  aca  DI  an  FARM  ers","swwswswwswwswsw | swwswsswswwswsw | wswswswwswwswsw | wswswsswswwswsw | swwswswswswswsw | swwswsswswsswsw | wswswswswswswsw | wswswsswswsswsw",0.470588235294,0.882352941176,0.411764705882,1,"`wɛr ɪz ðə `θætʃ.`ɹʉːf `vɪ.ləʤ ðə `hoʊm ʌv æ.`keɪ.deɪʌ `fɑr.mɛːz","P U U PP PU U P U UPU PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,4,3,0,0,1,0,"Men whose lives glided on like rivers that water the woodlands,",0,0,0,0,0,"(10, 0)","None",15,13,8,10,13,"swwswswswwswwsw","swsswswswsswwsw","swwswswswwswwsw","swswwswswwswwsw","MEN  whose  LIVES  GLID  ed  ON  like  RIV  ers  THAT  WA  ter  the  WOOD  lands","MEN  whose  lives  GLID  ed  ON  like  RIV  ers  that  WA  ter  the  WOOD  lands","MEN  whose  LIVES  GLID  ed  on  like  RIV  ers  THAT  WA  ter  the  WOOD  lands","swsswswswsswwsw | swsswswswwswwsw | swsswswsswswwsw | wswswswswsswwsw | wswswswswwswwsw | wswswswsswswwsw | swsswwsswsswwsw | swsswwsswwswwsw | swswswwswsswwsw | swsswswswswswsw | swswswwswwswwsw | swswswwsswswwsw | swsswswswwsswsw | swsswswsswsswsw | wswswwsswsswwsw | wswswwsswwswwsw | wswswswswswswsw | wswswswswwsswsw | wswswswsswsswsw | swsswwswwsswwsw | swswswwswswswsw | swswswwsswsswsw | wswswwswwsswwsw | wswswwswwswswsw",0.866666666667,0.533333333333,0.666666666667,0.866666666667,"`mɛn huːz `lɪvz `glaɪ.dɪd ɑn laɪk `rɪ.vɛːz `ðæt `wɔː.tɛː ðə `wʊd.ləndz","P U P PU U U PU P PU U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,4,4,0,0,0,0,"Darkened by shadows of earth, but reflecting an image of heaven?",0,0,1,0,1,"(11, 0)","None",17,16,17,9,17,"swwswwswwswwswwsw","swwsswswwswwswwsw","swwswwswwswwswwsw","swwswwswwswwswwsw","DARK  ened  by  SHAD  OWS  of  EARTH  but  re  FLECT  ing  an  IM  age  of  HEAV  en","DARK  ened  by  SHAD  ows  of  EARTH  but  re  FLECT  ing  an  IM  age  of  HEAV  en","DARK  ened  by  SHAD  OWS  of  EARTH  but  re  FLECT  ing  an  IM  age  of  HEAV  en","swwsswswwswwswwsw | swwsswswwswwsswsw | swwsswswwswwswws | swwsswswwswwssws | swwsswswsswwsswsw | swwsswswwsswsswsw | sswsswswwswwsswsw | swwsswswsswwssws | swwsswswwsswssws | sswsswswwswwssws | swswswswwswwsswsw | swwsswswswswswwsw | swwsswswswswsswsw | swwsswswwswswswsw | sswsswswsswwsswsw | sswsswswwsswsswsw | wswsswswwswwsswsw | swswswswwswwssws | swwsswswswswswws | swwsswswswswssws | swwsswswwswswsws | sswsswswsswwssws | sswsswswwsswssws | wswsswswwswwssws | swwswswswswwsswsw | sswsswswswswsswsw | swwswswswswwssws | sswsswswswswssws | swswswswswswsswsw | swwswswswsswsswsw | sswswswswswwsswsw | wswsswswswswsswsw | swswswswswswssws | swwswswswsswssws | sswswswswswwssws | wswsswswswswssws | sswswswswsswsswsw | sswswswswsswssws",0.941176470588,1,0.529411764706,1,"`dɑr.kənd baɪ `ʃæ.'doʊz ʌv `ɛːθ bət rə.`flɛk.tɪŋ æn `ɪ.məʤ ʌv `hɛ.vən","PU U PS U P U UPU U PU U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,2,0,0,0,0,"Waste are those pleasant farms, and the farmers forever departed!",1,1,0,0,1,"(12, 0)","None",16,16,8,8,16,"swwswswwswwswwsw","swwswswwswwswwsw","swwswswwswwswwsw","swwswswwswwswwsw","WASTE  are  those  PLEAS  ant  FARMS  and  the  FARM  ers  for  EV  er  de  PART  ed","WASTE  are  those  PLEAS  ant  FARMS  and  the  FARM  ers  for  EV  er  de  PART  ed","WASTE  are  those  PLEAS  ant  FARMS  and  the  FARM  ers  for  EV  er  de  PART  ed","swwswswwswwswwsw | swwswswwswwsswsw | swwswswwsswswwsw | swwswswwsswsswsw | swwswswwswswswsw",1,0.5,0.5,1,"`weɪst ɑr ðoʊz `plɛ.zənt `fɑrmz ænd ðə `fɑr.mɛːz fɛː.`ɛ.vɛː dɪ.`pɑr.təd","P U U PU P U U PU UPU UPU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,2,0,0,0,0,"Scattered like dust and leaves, when the mighty blasts of October",1,0,0,0,1,"(13, 0)","None",15,14,8,8,15,"swwswswwswswwsw","swsswswwswswwsw","swwswswwswswwsw","swwswswwswswwsw","SCAT  tered  LIKE  DUST  and  LEAVES  when  the  MIG  hty  BLASTS  of  oc  TO  ber","SCAT  tered  like  DUST  and  LEAVES  when  the  MIG  hty  BLASTS  of  oc  TO  ber","SCAT  tered  LIKE  DUST  and  LEAVES  when  the  MIG  hty  BLASTS  of  oc  TO  ber","swsswswwswswwsw | swwswswwswswwsw | sswswswwswswwsw | swwswswwswswssw | sswswswwswswssw | sswswswwswswsws",0.933333333333,0.533333333333,0.533333333333,1,"`skæ.tɛːd `laɪk `dəst ænd `liːvz wɛn ðə `maɪ.tiː `blæsts ʌv ɑk.`toʊ.bɛː","PU P P U P U U PU P U UPU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,2,2,0,0,0,0,"Seize them, and whirl them aloft, and sprinkle them far o'er the ocean.",1,1,0,0,1,"(14, 0)","None",16,16,10,6,16,"swwswwswswwswwsw","swwswwswswwswwsw","swwswwswswwswwsw","swwswwswswwswwsw","SEIZE  them  and  WHIRL  them  alo  FT  and  SPRIN  kle  them  FAR  o'er  the  OC  ean","SEIZE  them  and  WHIRL  them  alo  FT  and  SPRIN  kle  them  FAR  o'er  the  OC  ean","SEIZE  them  and  WHIRL  them  alo  FT  and  SPRIN  kle  them  FAR  o'er  the  OC  ean","swwswwswswwswwsw | swwswsswswwswwsw | swwswwswsswswwsw | swswswswswwswwsw | swwswsswsswswwsw | swwswwswswswswsw | swswswswsswswwsw | swwswsswswswswsw | swswswswswswswsw | swwswswswswswwsw",1,0.625,0.375,1,"`siːz ðɛm ænd `wɛːl ðɛm ə.`lɔːft ænd `sprɪŋ.kəl ðɛm `fɑr oʊɛː ðə `oʊ.ʃən","P U U P U UP U PU U P U U PU"
