"Line Scheme","Meter Scheme","PoemID","Poet","Title","Year","constraint_SUM_VIOL","constraint_footmin-f-resolution","constraint_footmin-w-resolution","constraint_strength.w=>-p","constraint_stress.s=>-u","constraint_stress.w=>-p","line","line_is_in_nonbounded_parses","line_iscorrect","line_iscorrect_dummy","line_iscorrect_dummy_iambic","line_iscorrect_human2","line_num","meter_info","num_sylls","num_sylls_correct","num_sylls_correct_control","num_sylls_correct_control_iambic","num_sylls_correct_human2","parse","parse_comp","parse_human","parse_human2","parse_str_compu","parse_str_human","parse_str_stress","parses_comp_nonbounded","perc_sylls_correct","perc_sylls_correct_control","perc_sylls_correct_control_iambic","perc_sylls_correct_human2","prosody_ipa","prosody_stress"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"In the lodges of the beaver,",1,1,1,0,1,"(26, 3)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  LO  dges  OF  the  BEA  ver","IN  the  LO  dges  OF  the  BEA  ver","IN  the  LO  dges  of  the  BEA  ver","swswswsw | wwswswsw | swsswwsw | wwsswwsw",1,1,0,1,"`ɪn ðə `lɑ.ʤəz ʌv ðə `biː.vɛː","P U PU U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,2,0,0,0,1,1,"In the hoof-prints of the bison,",1,1,1,0,1,"(27, 3)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  HOOF  prints  OF  the  BI  son","IN  the  HOOF  prints  OF  the  BI  son","IN  the  HOOF  PRINTS  of  the  BI  son","swswswsw | wswswwsw | wwswswsw | swsswwsw | wwsswwsw",1,1,0,1,"`ɪn ðə `huːf `prɪnts ʌv ðə `baɪ.sən","P U P P U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"In the eyry of the eagle!",0,0,0,0,1,"(28, 3)","None",8,4,7,0,8,"swswswsw","swswwsw","swswswsw","swswswsw","IN  the  EYRY  of  the  EA  gle","IN  the  EYRY  of  THE  ea  GLE","IN  the  EYRY  of  the  EA  gle","swswwsw | wwswwsw",0.5,0.875,0,1,"`ɪn ðə `aɪɪɹ ʌv ðə `iː.gəl","P U P U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,2,0,0,0,1,1,"“All the wild-fowl sang them to him,",1,1,1,0,1,"(29, 4)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","ALL  the  WILD  fowl  SANG  them  TO  him","ALL  the  WILD  fowl  SANG  them  TO  him","ALL  the  WILD  FOWL  SANG  them  to  him","swswswsw | swswswws | wwswswsw | wwswswws",1,1,0,1,"`ɔːl ðə `waɪld `faʊl `sæŋ ðɛm tuː hɪm","P U P P P U U U"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,3,0,0,0,1,2,"In the moorlands and the fen-lands,",1,1,1,0,1,"(30, 4)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  MOOR  lands  AND  the  FEN  lands","IN  the  MOOR  lands  AND  the  FEN  lands","IN  the  MOOR  LANDS  and  the  FEN  LANDS","swswswsw | wwswswsw | swsswwsw | wwsswwsw | swswswss | wwswswss | swsswwss | wwsswwss | swwswwsw | swwswwss",1,1,0,1,"`ɪn ðə `mʊr.'lændz ænd ðə `fɛ `lændz","P U PS U U P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"In the melancholy marshes;",1,1,1,0,1,"(31, 4)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  ME  la  NC  holy  MARSH  es","IN  the  ME  la  NC  holy  MARSH  es","IN  the  ME  la  NC  holy  MARSH  es","swswswsw | wwswswsw",1,1,0,1,"`ɪn ðə `mɛ.lən.'kɑ.liː `mɑr.ʃəz","P U PUSU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,2,0,0,0,1,1,"Chetowaik, the plover, sang them,",0,0,0,0,1,"(32, 4)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","CHETOWAIK  the  PLOVER  sang  THEM","CHETOWAIK  the  PLOVER  sang  THEM","CHETOWAIK  the  PLOVER  SANG  them","swsws | swssw",0.625,0.625,0,1,"`tʃtɛəʊeɪk ðə `plvʌʌ `sæŋ ðɛm","P U P P U"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"Mahng, the loon, the wild-goose, Wawa,",0,0,0,0,1,"(33, 4)","None",8,7,7,0,8,"swswswsw","swswsws","swswswsw","swswswsw","MAHNG  the  LOON  the  WILD  goose  WAWA","MAHNG  the  LOON  the  WILD  goose  WAWA","MAHNG  the  LOON  the  WILD  GOOSE  WAWA","swswsws",0.875,0.875,0,1,"`mɑŋ ðə `luːn ðə `waɪld `guːs `wwɑʌ","P U P U P P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,4,0,0,0,2,2,"The blue heron, the Shuh-shuh-gah,",0,0,1,0,1,"(34, 4)","None",8,6,8,0,8,"swswswsw","swswswws","swswswsw","swswswsw","THE  blue  HE  ron  THE  shuh  shuh  GAH","THE  blue  HE  ron  THE  shuh  SHUH  gah","the  BLUE  HE  ron  the  SHUH  SHUH  GAH","swswswws | swsswsws | swsswssw | wsswswws | swswwsws | swswwssw | wsswwsws | wsswwssw | wswswsws | wswswssw | wswwswws",0.75,1,0,1,"ðə `bluː `hɛ.rən ðə `ʃʌ `ʃʌ `ɡɑ","U P PU U P P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"And the grouse, the Mushkodasa!”",0,0,0,0,1,"(35, 4)","None",8,4,5,0,8,"swswswsw","wwsws","swswswsw","swswswsw","and  the  GROUSE  the  MUSHKODASA","AND  the  GROUSE  the  MUSHKODASA","and  the  GROUSE  the  MUSHKODASA","wwsws",0.5,0.625,0,1,"ænd ðə `graʊs ðə `mʃkʌəʊɑʌds","U U P U P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,3,0,0,0,2,1,"If still further you should ask me,",1,1,1,0,1,"(36, 5)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IF  still  FUR  ther  YOU  should  ASK  me","IF  still  FUR  ther  YOU  should  ASK  me","if  STILL  FUR  ther  you  should  ASK  me","swswswsw | wsswswsw | wswswwsw | wsswwssw",1,1,0,1,"ɪf `stɪl `fɛː.ðɛː juː ʃʊd `æsk miː","U P PU U U P U"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Saying, “Who was Nawadaha?",0,0,0,0,1,"(37, 5)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","SAY  ing  WHO  was  NAWADAHA","SAY  ing  WHO  was  NAWADAHA","SAY  ing  WHO  was  NAWADAHA","swsws",0.625,0.625,0,1,"`seɪ.ɪŋ `huː wɑz `nwæʌɑʌdh","PU P U P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"Tell us of this Nawadaha,”",0,0,0,0,1,"(38, 5)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","TELL  us  OF  this  NAWADAHA","TELL  us  OF  this  NAWADAHA","TELL  us  of  this  NAWADAHA","swsws",0.625,0.625,0,1,"`tɛl əs ʌv ðɪs `nwæʌɑʌdh","P U U U P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"I should answer your inquiries",1,1,1,0,1,"(39, 5)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","I  should  AN  swer  YOUR  inq  UIR  ies","I  should  AN  swer  YOUR  inq  UIR  ies","I  should  AN  swer  your  inq  UIR  ies","swswswsw | wwswswsw | swswwsww | wwswwsww",1,1,0,1,"`aɪ ʃʊd `æn.sɛː jɔːr ɪn.`kwaɪr.iːz","P U PU U UPU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Straightway in such words as follow.",1,1,1,0,1,"(40, 5)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","STRAIGHT  way  IN  such  WORDS  as  FOL  low","STRAIGHT  way  IN  such  WORDS  as  FOL  low","STRAIGHT  way  IN  such  WORDS  as  FOL  low","swswswsw",1,1,0,1,"`stɹeɪ.tweɪ `ɪn səʧ `wɛːdz æz `fɑ.loʊ","PU P U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"“In the Vale of Tawasentha,",0,0,0,0,1,"(41, 6)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","IN  the  VALE  of  TAWASENTHA","IN  the  VALE  of  TAWASENTHA","IN  the  VALE  of  TAWASENTHA","swsws | wwsws",0.625,0.625,0,1,"`ɪn ðə `veɪl ʌv `twæeɪʌʌsnθ","P U P U P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"In the green and silent valley,",1,1,1,0,1,"(42, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  GREEN  and  SIL  ent  VAL  ley","IN  the  GREEN  and  SIL  ent  VAL  ley","IN  the  GREEN  and  SIL  ent  VAL  ley","swswswsw | wwswswsw",1,1,0,1,"`ɪn ðə `griːn ænd `saɪ.lənt `væ.liː","P U P U PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"By the pleasant water-courses,",0,0,1,0,1,"(43, 6)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","by  the  PLEAS  ant  WA  ter  COUR  ses","BY  the  PLEAS  ant  WA  ter  COUR  ses","by  the  PLEAS  ant  WA  ter  COUR  ses","wwswswsw",0.875,1,0,1,"baɪ ðə `plɛ.zənt `wɔː.tɛː `kɔːr.səz","U U PU PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Dwelt the singer Nawadaha.",0,0,0,0,1,"(44, 6)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","DWELT  the  SI  nger  NAWADAHA","DWELT  the  SI  nger  NAWADAHA","DWELT  the  SI  nger  NAWADAHA","swsws",0.625,0.625,0,1,"`dwɛlt ðə `sɪŋ.ɛː `nwæʌɑʌdh","P U PU P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Round about the Indian village",1,1,1,0,1,"(45, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","ROUND  ab  OUT  the  IND  ian  VIL  lage","ROUND  ab  OUT  the  IND  ian  VIL  lage","ROUND  ab  OUT  the  IND  ian  VIL  lage","swswswsw",1,1,0,1,"`raʊnd ə.`baʊt ðə `ɪn.djən `vɪ.ləʤ","P UP U PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"Spread the meadows and the corn-fields,",0,0,1,0,1,"(46, 6)","None",8,6,8,0,8,"swswswsw","swsswwsw","swswswsw","swswswsw","SPREAD  the  MEAD  OWS  and  the  CORN  fields","SPREAD  the  MEAD  ows  AND  the  CORN  fields","SPREAD  the  MEAD  OWS  and  the  CORN  FIELDS","swsswwsw | swsswwss",0.75,1,0,1,"`sprɛd ðə `mɛ.'doʊz ænd ðə `kɔːrn `fiːldz","P U PS U U P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"And beyond them stood the forest,",1,1,1,0,1,"(47, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","AND  be  YOND  them  STOOD  the  FOR  est","AND  be  YOND  them  STOOD  the  FOR  est","and  be  YOND  them  STOOD  the  FOR  est","swswswsw | wwswswsw | wsswswsw",1,1,0,1,"ænd bɪ.`ɑnd ðɛm `stʊd ðə `fɔː.rəst","U UP U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"Stood the groves of singing pine-trees,",1,1,1,0,1,"(48, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","STOOD  the  GROVES  of  SI  nging  PINE  trees","STOOD  the  GROVES  of  SI  nging  PINE  trees","STOOD  the  GROVES  of  SI  nging  PINE  TREES","swswswsw | swswswss",1,1,0,1,"`stʊd ðə `groʊvz ʌv `sɪŋ.ɪŋ `paɪn `triːz","P U P U PU P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Green in Summer, white in Winter,",1,1,1,0,1,"(49, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","GREEN  in  SUM  mer  WHITE  in  WIN  ter","GREEN  in  SUM  mer  WHITE  in  WIN  ter","GREEN  in  SUM  mer  WHITE  in  WIN  ter","swswswsw",1,1,0,1,"`griːn ɪn `sə.mɛː `waɪt ɪn `wɪn.tɛː","P U PU P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Ever sighing, ever singing.",1,1,1,0,1,"(50, 6)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","EV  er  SIGH  ing  EV  er  SI  nging","EV  er  SIGH  ing  EV  er  SI  nging","EV  er  SIGH  ing  EV  er  SI  nging","swswswsw",1,1,0,1,"`ɛ.vɛː `saɪ.ɪŋ `ɛ.vɛː `sɪŋ.ɪŋ","PU PU PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"“And the pleasant water-courses,",0,0,1,0,1,"(51, 7)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","and  the  PLEAS  ant  WA  ter  COUR  ses","AND  the  PLEAS  ant  WA  ter  COUR  ses","and  the  PLEAS  ant  WA  ter  COUR  ses","wwswswsw",0.875,1,0,1,"ænd ðə `plɛ.zənt `wɔː.tɛː `kɔːr.səz","U U PU PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"You could trace them through the valley,",0,0,1,0,1,"(52, 7)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","you  could  TRACE  them  THROUGH  the  VAL  ley","YOU  could  TRACE  them  THROUGH  the  VAL  ley","you  could  TRACE  them  through  the  VAL  ley","wwswswsw",0.875,1,0,1,"juː kʊd `treɪs ðɛm θruː ðə `væ.liː","U U P U U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"By the rushing in the Spring-time,",0,0,1,0,1,"(53, 7)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","by  the  RUSH  ing  IN  the  SPRING  time","BY  the  RUSH  ing  IN  the  SPRING  time","by  the  RUSH  ing  IN  the  SPRING  TIME","wwswswsw | wwswswss",0.875,1,0,1,"baɪ ðə `rə.ʃɪŋ `ɪn ðə `sprɪŋ `taɪm","U U PU P U P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"By the alders in the Summer,",0,0,0,0,1,"(54, 7)","None",8,3,7,0,8,"swswswsw","wwswwsw","swswswsw","swswswsw","by  the  ALDERS  in  the  SUM  mer","BY  the  ALDERS  in  THE  sum  MER","by  the  ALDERS  in  the  SUM  mer","wwswwsw",0.375,0.875,0,1,"baɪ ðə `ldɔːʌz ɪn ðə `sə.mɛː","U U P U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"By the white fog in the Autumn,",0,0,1,0,1,"(55, 7)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","by  the  WHITE  fog  IN  the  AU  tumn","BY  the  WHITE  fog  IN  the  AU  tumn","by  the  WHITE  FOG  IN  the  AU  tumn","wwswswsw | wwsswwsw",0.875,1,0,1,"baɪ ðə `waɪt `fɑg `ɪn ðə `ɔː.təm","U U P P P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"By the black line in the Winter;",0,0,1,0,1,"(56, 7)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","by  the  BLACK  line  IN  the  WIN  ter","BY  the  BLACK  line  IN  the  WIN  ter","by  the  BLACK  LINE  IN  the  WIN  ter","wwswswsw | wwsswwsw",0.875,1,0,1,"baɪ ðə `blæk `laɪn `ɪn ðə `wɪn.tɛː","U U P P P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"And beside them dwelt the singer,",1,1,1,0,1,"(57, 7)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","AND  be  SIDE  them  DWELT  the  SI  nger","AND  be  SIDE  them  DWELT  the  SI  nger","and  be  SIDE  them  DWELT  the  SI  nger","swswswsw | wwswswsw",1,1,0,1,"ænd bɪ.`saɪd ðɛm `dwɛlt ðə `sɪŋ.ɛː","U UP U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"In the vale of Tawasentha,",0,0,0,0,1,"(58, 7)","None",8,5,5,0,8,"swswswsw","swsws","swswswsw","swswswsw","IN  the  VALE  of  TAWASENTHA","IN  the  VALE  of  TAWASENTHA","IN  the  VALE  of  TAWASENTHA","swsws | wwsws",0.625,0.625,0,1,"`ɪn ðə `veɪl ʌv `twæeɪʌʌsnθ","P U P U P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"In the green and silent valley.",1,1,1,0,1,"(59, 7)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","IN  the  GREEN  and  SIL  ent  VAL  ley","IN  the  GREEN  and  SIL  ent  VAL  ley","IN  the  GREEN  and  SIL  ent  VAL  ley","swswswsw | wwswswsw",1,1,0,1,"`ɪn ðə `griːn ænd `saɪ.lənt `væ.liː","P U P U PU PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"“There he sang of Hiawatha,",0,0,1,0,1,"(60, 8)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","there  he  SANG  of  HI  aw  AT  ha","THERE  he  SANG  of  HI  aw  AT  ha","there  he  SANG  of  HI  aw  AT  ha","wwswswsw",0.875,1,0,1,"ðɛr hiː `sæŋ ʌv 'haɪ.ə.`wɑ.θə","U U P U SUPU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Sang the Song of Hiawatha,",1,1,1,0,1,"(61, 8)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","SANG  the  SONG  of  HI  aw  AT  ha","SANG  the  SONG  of  HI  aw  AT  ha","SANG  the  SONG  of  HI  aw  AT  ha","swswswsw",1,1,0,1,"`sæŋ ðə `sɔːŋ ʌv 'haɪ.ə.`wɑ.θə","P U P U SUPU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Sang his wondrous birth and being,",1,1,1,0,1,"(62, 8)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","SANG  his  WON  drous  BIRTH  and  BE  ing","SANG  his  WON  drous  BIRTH  and  BE  ing","SANG  his  WON  drous  BIRTH  and  BE  ing","swswswsw",1,1,0,1,"`sæŋ hɪz `wʌn.drəs `bɛːθ ænd `biː.ɪŋ","P U PU P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,1,0,"How he prayed and how he fasted,",0,0,1,0,1,"(63, 8)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","how  he  PRAYED  and  HOW  he  FAST  ed","HOW  he  PRAYED  and  HOW  he  FAST  ed","how  he  PRAYED  and  how  he  FAST  ed","wwswswsw | wwswwssw | wwswwsww",0.875,1,0,1,"haʊ hiː `preɪd ænd haʊ hiː `fæ.stɪd","U U P U U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"How he lived, and toiled, and suffered,",0,0,1,0,1,"(64, 8)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","how  he  LIVED  and  TOILED  and  SUF  fered","HOW  he  LIVED  and  TOILED  and  SUF  fered","how  he  LIVED  and  TOILED  and  SUF  fered","wwswswsw",0.875,1,0,1,"haʊ hiː `laɪvd ænd `tɔɪld ænd `sə.fɛːd","U U P U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"That the tribes of men might prosper,",1,1,1,0,1,"(65, 8)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","THAT  the  TRIBES  of  MEN  might  PROS  per","THAT  the  TRIBES  of  MEN  might  PROS  per","THAT  the  TRIBES  of  MEN  might  PROS  per","swswswsw | wwswswsw",1,1,0,1,"`ðæt ðə `traɪbz ʌv `mɛn maɪt `prɑ.spɛː","P U P U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"That he might advance his people!”",1,1,1,0,1,"(66, 8)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","THAT  he  MIGHT  ad  VANCE  his  PEO  ple","THAT  he  MIGHT  ad  VANCE  his  PEO  ple","THAT  he  MIGHT  ad  VANCE  his  PEO  ple","swswswsw | wwswswsw",1,1,0,1,"`ðæt hiː `maɪt əd.`væns hɪz `piː.pəl","P U P UP U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Ye who love the haunts of Nature,",0,0,1,0,1,"(67, 9)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","ye  who  LOVE  the  HAUNTS  of  NA  ture","YE  who  LOVE  the  HAUNTS  of  NA  ture","ye  who  LOVE  the  HAUNTS  of  NA  ture","wwswswsw",0.875,1,0,1,"jiː huː `lʌv ðə `hɔːnts ʌv `neɪ.ʧɛː","U U P U P U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,2,0,0,0,1,1,"Love the sunshine of the meadow,",0,0,1,0,1,"(68, 9)","None",8,7,8,0,8,"swswswsw","swswswss","swswswsw","swswswsw","LOVE  the  SUN  shine  OF  the  MEAD  OW","LOVE  the  SUN  shine  OF  the  MEAD  ow","LOVE  the  SUN  SHINE  of  the  MEAD  OW","swswswss | swsswwss | swwswwss",0.875,1,0,1,"`lʌv ðə `sən.'ʃaɪn ʌv ðə `mɛ.'doʊ","P U PS U U PS"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Love the shadow of the forest,",0,0,1,0,1,"(69, 9)","None",8,6,8,0,8,"swswswsw","swsswwsw","swswswsw","swswswsw","LOVE  the  SHAD  OW  of  the  FOR  est","LOVE  the  SHAD  ow  OF  the  FOR  est","LOVE  the  SHAD  OW  of  the  FOR  est","swsswwsw",0.75,1,0,1,"`lʌv ðə `ʃæ.'doʊ ʌv ðə `fɔː.rəst","P U PS U U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"Love the wind among the branches,",1,1,1,0,1,"(70, 9)","None",8,8,8,0,8,"swswswsw","swswswsw","swswswsw","swswswsw","LOVE  the  WIND  am  ONG  the  BRANCH  es","LOVE  the  WIND  am  ONG  the  BRANCH  es","LOVE  the  WIND  am  ONG  the  BRANCH  es","swswswsw",1,1,0,1,"`lʌv ðə `waɪnd ə.`mʌŋ ðə `bræn.ʧəz","P U P UP U PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,3,0,0,0,1,2,"And the rain-shower and the snow-storm,",0,0,1,0,1,"(71, 9)","None",8,3,8,0,8,"swswswsw","wswswwsw","swswswsw","swswswsw","and  THE  rain  SHOWER  and  the  SNOW  storm","AND  the  RAIN  shower  AND  the  SNOW  storm","and  the  RAIN  SHOWER  and  the  SNOW  STORM","wswswwsw | wwswswsw | wwsswwsw | wswswwss | wwswswss | wwsswwss",0.375,1,0,1,"ænd ðə `reɪn `ʃaʊr ænd ðə `snoʊ `stɔːrm","U U P P U U P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,2,0,0,0,1,1,"And the rushing of great rivers",0,0,1,0,1,"(72, 9)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","and  the  RUSH  ing  OF  great  RIV  ers","AND  the  RUSH  ing  OF  great  RIV  ers","and  the  RUSH  ing  of  GREAT  RIV  ers","wwswswsw | wwsswssw | wwswwssw | wwswwsww",0.875,1,0,1,"ænd ðə `rə.ʃɪŋ ʌv `greɪt `rɪ.vɛːz","U U PU U P PU"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,1,0,0,0,0,1,"Through their palisades of pine-trees,",0,0,1,0,1,"(73, 9)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","through  their  PAL  isa  DES  of  PINE  trees","THROUGH  their  PAL  isa  DES  of  PINE  trees","through  their  PAL  isa  DES  of  PINE  TREES","wwswswsw | wwswswss",0.875,1,0,1,"θruː ðɛr 'pæ.lɪ.`seɪdz ʌv `paɪn `triːz","U U SUP U P P"
"tetrameter","trochaic","Z300194524","Henry Wadsworth Longfellow","The Song of Hiawatha",1855,0,0,0,0,0,0,"And the thunder in the mountains,",0,0,1,0,1,"(74, 9)","None",8,7,8,0,8,"swswswsw","wwswswsw","swswswsw","swswswsw","and  the  THUN  der  IN  the  MOUN  tains","AND  the  THUN  der  IN  the  MOUN  tains","and  the  THUN  der  IN  the  MOUN  tains","wwswswsw",0.875,1,0,1,"ænd ðə `θʌn.dɛː `ɪn ðə `maʊn.tənz","U U PU P U PU"
