author	title	date	text	scansion	num_sylls	frequency
Ben Jonson	Cary/Morison Ode: The Turn 65-74	1640	It was the Plant, and flowre of light.	wswswsws	8	1
Ben Jonson	Cary/Morison Ode: The Turn 65-74	1640	In small proportions we just beauties see:	wswswswsws	10	1
Ben Jonson	Cary/Morison Ode: The Turn 65-74	1640	And in short measures, life may perfect bee.	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Slow, slow, fresh fount, keep time with my salt tears;	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Yet slower, yet, O faintly, gentle springs!	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	List to the heavy part the music bears,	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Woe weeps out her division when she sings.	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Droop herbs and flowers;	wsws	4	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Fall grief in showers;	wsws	4	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Our beauties are not ours. O, I could still,	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Like melting snow upon some craggy hill,	wswswswsws	10	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Drop, drop, drop, drop,	wsws	4	1
Ben Jonson	Slow, Slow, Fresh Fount	1601	Since nature's pride is now a withered daffodil.	wswswswswsws	12	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Though I am young, and cannot tell	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Either what Death or Love is well,	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Yet I have heard they both bear darts,	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	And both do aim at human hearts.	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	And then again, I have been told	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Love wounds with heat, as Death with cold;	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	So that I fear they do but bring	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Extremes to touch, and mean one thing.	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	As in a ruin we it call	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	One thing to be blown up, or fall;	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Or to our end like way may have	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	By a flash of lightning, or a wave;	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	So Love's inflamèd shaft or brand	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	May kill as soon as Death's cold hand;	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	Except Love's fires the virtue have	wswswsws	8	1
Ben Jonson	Though I Am Young and Cannot Tell	1640	To fright the frost out of the grave.	wswswsws	8	1
George Herbert	Jordan	1633	Who says that fictions only and false hair	wswswswsws	10	1
George Herbert	Jordan	1633	Become a verse? Is there in truth no beauty?	wswswswsws	10	1
George Herbert	Jordan	1633	Is all good structure in a winding stair?	wswswswsws	10	1
George Herbert	Jordan	1633	May no lines pass, except they do their duty	wswswswsws	10	1
George Herbert	Jordan	1633	Not to a true, but painted chair?	wswswsws	8	1
George Herbert	Jordan	1633	Is it no verse, except enchanted groves	wswswswsws	10	1
George Herbert	Jordan	1633	And sudden arbors shadow coarse-spun lines?	wswswswsws	10	1
George Herbert	Jordan	1633	Must purling streams refresh a lover's loves?	wswswswsws	10	1
George Herbert	Jordan	1633	Must all be veiled, while he that reads, divines,	wswswswsws	10	1
George Herbert	Jordan	1633	Catching the sense at two removes?	wswswsws	8	1
George Herbert	Jordan	1633	Shepherds are honest people; let them sing:	wswswswsws	10	1
George Herbert	Jordan	1633	Riddle who list, for me, and pull for Prime;	wswswswsws	10	1
George Herbert	Jordan	1633	I envy no man's nightingale or spring;	wswswswsws	10	1
George Herbert	Jordan	1633	Nor let them punish me with loss of rhyme,	wswswswsws	10	1
George Herbert	Jordan	1633	Who plainly say, My God, My King.	wswswsws	8	1
John Keats	Bright Star	1819	Bright star, would I were steadfast as thou art--	wswswswsws	10	1
John Keats	Bright Star	1819	Not in lone splendour hung aloft the night	wswswswsws	10	1
John Keats	Bright Star	1819	And watching, with eternal lids apart,	wswswswsws	10	1
John Keats	Bright Star	1819	Like nature's patient, sleepless Eremite,	wswswswsws	10	1
John Keats	Bright Star	1819	The moving waters at their priestlike task	wswswswsws	10	1
John Keats	Bright Star	1819	Of pure ablution round earth's human shores,	wswswswsws	10	1
John Keats	Bright Star	1819	Or gazing on the new soft-fallen mask	wswswswsws	10	1
John Keats	Bright Star	1819	Of snow upon the mountains and the moors--	wswswswsws	10	1
John Keats	Bright Star	1819	No--yet still steadfast, still unchangeable,	wswswswsws	10	1
John Keats	Bright Star	1819	Pillow'd upon my fair love's ripening breast,	wswswswsws	10	1
John Keats	Bright Star	1819	To feel for ever its soft fall and swell,	wswswswsws	10	1
John Keats	Bright Star	1819	Awake for ever in a sweet unrest,	wswswswsws	10	1
John Keats	Bright Star	1819	Still, still to hear her tender-taken breath,	wswswswsws	10	1
John Keats	Bright Star	1819	And so live ever--or else swoon to death.	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Deep in the shady sadness of a vale	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Far sunken from the healthy breath of morn,	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Far from the fiery noon, and eve's one star,	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Sat gray-hair'd Saturn quiet as a stone,	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Still as the silence round about his lair;	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Forest on forest hung above his head	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Like cloud on cloud. No stir of air was there,	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Not so much life as on a summer's day	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Robs not one light seed from the feather'd grass,	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	But where the dead leaf fell, there did it rest.	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	A stream went voiceless by, still deaden'd more	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	By reason of his fallen divinity	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Spreading a shade: the Naiad mid her reeds	wswswswsws	10	1
John Keats	Hyperion I.1-14	1820	Press'd her cold finger closer to her lips.	wswswswsws	10	1
John Keats	La Belle Dame sans Merci	1820	O what can ail thee, knight-at-arms,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Alone and palely loitering?	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	The sedge has withered from the lake,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And no birds sing.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	O what can ail thee, knight-at-arms,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	So haggard and so woe-begone?	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	The squirrel's granary is full,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And the harvest's done.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I see a lily on thy brow,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	With anguish moist and fever-dew,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And on thy cheeks a fading rose	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Fast withereth too.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I met a lady in the meads,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Full beautiful-- a faery's child,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Her hair was long, her foot was light,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And her eyes were wild.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I made a garland for her head,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And bracelets too, and fragrant zone;	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	She looked at me as she did love,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And made sweet moan.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I set her on my pacing steed,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And nothing else saw all day long	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	For sidelong would she bend, and sing	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	A faery's song.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	She found me roots of relish sweet,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And honey wild and manna-dew;	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And sure in language strange she said,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	"""I love thee true."""	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	She took me to her elfin grot,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And there she wept and sighed full sore;	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And there I shut her wild, wild eyes	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	With kisses four.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	And there she lullèd me asleep,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And there I dreamed-- Ah! woe betide!--	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	The latest dream I ever dreamed	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	On the cold hill's side.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I saw pale kings and princes too,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Pale warriors, death-pale were they all;	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	"They cried, ""La Belle Dame sans Merci"	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	"Hath thee in thrall!"""	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	I saw their starved lips in the gloam	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	With horrid warning gapèd wide,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And I awoke and found me here	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	On the cold hill's side.	wsws	4	1
John Keats	La Belle Dame sans Merci	1820	And this is why I sojourn here	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Alone and palely loitering,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	Though the sedge is withered from the lake,	wswswsws	8	1
John Keats	La Belle Dame sans Merci	1820	And no birds sing.	wsws	4	1
Samuel Taylor Coleridge	Kubla Khan	1798	In Xanadu did Kubla Khan	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	A stately pleasure dome decree:	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Where Alph, the sacred river, ran	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Through caverns measureless to man	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Down to a sunless sea.	wswsws	6	1
Samuel Taylor Coleridge	Kubla Khan	1798	So twice five miles of fertile ground	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	With walls and towers were girdled round:	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And there were gardens bright with sinuous rills,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Where blossomed many an incense-bearing tree;	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	And here were forests ancient as the hills,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Enfolding sunny spots of greenery.	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	But oh! that deep romantic chasm which slanted	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Down the green hill athwart a cedarn cover!	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	A savage place! as holy and enchanted	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	As e'er beneath a waning moon was haunted	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	By woman wailing for her demon-lover!	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	And from this chasm, with ceaseless turmoil seething,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	As if this earth in fast thick pants were breathing,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	A mighty fountain momently was forced:	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Amid whose swift half-intermitted burst	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Huge fragments vaulted like rebounding hail,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Or chaffy grain beneath the thresher's flail:	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	And 'mid these dancing rocks, at once and ever	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	It flung up momently the sacred river.	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Five miles meandering with a mazy motion	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Through wood and dale the sacred river ran,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Then reached the caverns measureless to man,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	And sank in tumult to a lifeless ocean:	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	And 'mid this tumult Kubla heard from far	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	Ancestral voices prophesying war!	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	The shadow of the dome of pleasure	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Floated midway on the waves;	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Where was heard the mingled measure	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	From the fountain and the caves.	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	It was a miracle of rare device,	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	A sunny pleasure-dome with caves of ice!	wswswswsws	10	1
Samuel Taylor Coleridge	Kubla Khan	1798	A damsel with a dulcimer	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	In a vision once I saw:	wswsws	6	1
Samuel Taylor Coleridge	Kubla Khan	1798	It was an Abyssinian maid,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And on her dulcimer she played,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Singing of Mount Abora.	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Could I revive within me	wswsws	6	1
Samuel Taylor Coleridge	Kubla Khan	1798	Her symphony and song,	wswsws	6	1
Samuel Taylor Coleridge	Kubla Khan	1798	To such a deep delight 'twould win me,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	That with music loud and long,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	I would build that dome in air,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	That sunny dome! those caves of ice!	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And all who heard should see them there,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And all should cry, Beware! Beware!	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	His flashing eyes! his floating hair!	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	Weave a circle round him thrice,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And close your eyes with holy dread,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	For he on honey-dew hath fed,	wswswsws	8	1
Samuel Taylor Coleridge	Kubla Khan	1798	And drunk the milk of Paradise.	wswswsws	8	1
Walter Savage Landor	Dying Speech of an Old Philosopher	1849	I strove with none, for none was worth my strife:	wswswswsws	10	1
Walter Savage Landor	Dying Speech of an Old Philosopher	1849	Nature I loved, and, next to Nature, Art:	wswswswsws	10	1
Walter Savage Landor	Dying Speech of an Old Philosopher	1849	I warm'd both hands before the fire of Life;	wswswswsws	10	1
Walter Savage Landor	Dying Speech of an Old Philosopher	1849	It sinks; and I am ready to depart.	wswswswsws	10	1
D.H. Lawrence	Piano	1918	Softly, in the dusk, a woman is singing to me;	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	Taking me back down the vista of years, till I see	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	A child sitting under the piano, in the boom of the tinkling strings	wwswwswwswwswwswws	18	1
D.H. Lawrence	Piano	1918	And pressing the small, poised feet of a mother who smiles as she sings.	wwswwswwswwswwswws	18	1
D.H. Lawrence	Piano	1918	In spite of myself, the insidious mastery of song	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	Betrays me back, till the heart of me weeps to belong	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	To the old Sunday evenings at home, with winter outside	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	And hymns in the cosy parlour, the tinkling piano our guide.	wwswwswwswwswwswws	18	1
D.H. Lawrence	Piano	1918	So now it is vain for the singer to burst into clamour	wwswwswwswwswwsw	16	1
D.H. Lawrence	Piano	1918	With the great black piano appassionato. The glamour	wwswwswwswwswwsw	16	1
D.H. Lawrence	Piano	1918	Of childish days is upon me, my manhood is cast	wwswwswwswwswws	15	1
D.H. Lawrence	Piano	1918	Down in the flood of remembrance, I weep like a child for the past.	wwswwswwswwswwswws	18	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Life of Life! thy lips enkindle	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	With their love the breath between them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And thy smiles before they dwindle	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Make the cold air fire; then screen them	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	In those looks, where whoso gazes	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Faints, entangled in their mazes.	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Child of Light! thy limbs are burning	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Thro' the vest which seems to hide them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	As the radiant lines of morning	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Thro' the clouds ere they divide them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And this atmosphere divinest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Shrouds thee wheresoe'er thou shinest.	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Fair are others; none beholds thee,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	But thy voice sounds low and tender	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Like the fairest, for it folds thee	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	From the sight, that liquid splendour,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And all feel, yet see thee never,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	As I feel now, lost forever!	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Lamp of Earth! where'er thou movest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Its dim shapes are clad with brightness	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And the souls of whom thou lovest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Walk upon the winds with lightness,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Till they fail, as I am failing,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Dizzy, lost, yet unbewailing!	swswswsw	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Out of the bosom of the Air,	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Out of the cloud-folds of her garments shaken,	wswswswswsw	11	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Over the woodlands brown and bare,	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Over the harvest-fields forsaken,	wswswswsw	9	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Silent, and soft, and slow	wswsws	6	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Descends the snow.	wsws	4	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Even as our cloudy fancies take	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Suddenly shape in some divine expression,	wswswswswsw	11	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Even as the troubled heart doth make	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	In the white countenance confession,	wswswswsw	9	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	The troubled sky reveals	wswsws	6	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	The grief it feels.	wsws	4	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	This is the poem of the air,	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Slowly in silent syllables recorded;	wswswswswsw	11	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	This is the secret of despair,	wswswsws	8	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Long in its cloudy bosom hoarded,	wswswswsw	9	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	Now whispered and revealed	wswsws	6	1
Henry Wadsworth Longfellow	Snow-Flakes	1863	To wood and field.	wsws	4	1
Alice Meynell	Renouncement	1893	I must not think of thee; and, red yet strong,	wswswswsws	10	1
Alice Meynell	Renouncement	1893	I shun the love that lurks in all delight--	wswswswsws	10	1
Alice Meynell	Renouncement	1893	The love of thee--and in the blue heaven's height,	wswswswsws	10	1
Alice Meynell	Renouncement	1893	And in the dearest passage of a song.	wswswswsws	10	1
Alice Meynell	Renouncement	1893	Oh, just beyond the sweetest thoughts that throng	wswswswsws	10	1
Alice Meynell	Renouncement	1893	This breast, the thought of thee waits, hidden yet bright;	wswswswsws	10	1
Alice Meynell	Renouncement	1893	But it must never, never come in sight;	wswswswsws	10	1
Alice Meynell	Renouncement	1893	I must stop short of thee the whole day long.	wswswswsws	10	1
Alice Meynell	Renouncement	1893	But when sleep comes to close each difficult day,	wswswswsws	10	1
Alice Meynell	Renouncement	1893	When night gives pause to the long watch I keep,	wswswswsws	10	1
Alice Meynell	Renouncement	1893	And all my bonds I needs must loose apart,	wswswswsws	10	1
Alice Meynell	Renouncement	1893	Must doff my will as raiment laid away--	wswswswsws	10	1
Alice Meynell	Renouncement	1893	With the first dream that comes with the first sleep	wswswswsws	10	1
Alice Meynell	Renouncement	1893	I run, I run, I am gathered to thy heart.	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	It is the fash ion now to wave aside	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	As tedious, obvious, vacuous, trivial, trite,	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	All things which do not tickle, tease, excite	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	To some subversion, or in verbiage hide	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	Intent, or mock, or with hot sauce provide	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	A dish to prick the thickened appetite;	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	Straightforwardness is wrong, evasion right;	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	It is correct, de rigueur, to deride.	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	What funny wits these modern wags expose,	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	For all their versatility: Voltaire,	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	Who wore to bed, a night-cap, and would close,	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	In fear of drafts, all windows, could declare	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	In antique stuffiness, a phrase that blows	wswswswsws	10	1
Edna Vincent Millay	Sonnect 165: It Is Fashionable Now	1954	Still through men's smoky minds, and clears the air.	wswswswsws	10	1
John Milton	On His Blindness	1652	When I consider how my light is spent	wswswswsws	10	1
John Milton	On His Blindness	1652	Ere half my days, in this dark world and wide,	wswswswsws	10	1
John Milton	On His Blindness	1652	And that one talent which is death to hide	wswswswsws	10	1
John Milton	On His Blindness	1652	Lodged with me useless, though my soul more bent	wswswswsws	10	1
John Milton	On His Blindness	1652	To serve therewith my Maker, and present	wswswswsws	10	1
John Milton	On His Blindness	1652	My true account, lest he returning chide;	wswswswsws	10	1
John Milton	On His Blindness	1652	"""Doth God exact day-labor, light denied?"""	wswswswsws	10	1
John Milton	On His Blindness	1652	I fondly ask; but patience to prevent	wswswswsws	10	1
John Milton	On His Blindness	1652	"That murmur, soon replies, ""God doth not need"	wswswswsws	10	1
John Milton	On His Blindness	1652	Either man's work or his own gifts: who best	wswswswsws	10	1
John Milton	On His Blindness	1652	Bear his mild yoke, they serve him best. His state	wswswswsws	10	1
John Milton	On His Blindness	1652	Is kingly. Thousands at his bidding speed	wswswswsws	10	1
John Milton	On His Blindness	1652	And post o'er land and ocean without rest:	wswswswsws	10	1
John Milton	On His Blindness	1652	"They also serve who only stand and wait."""	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Southward through Eden went a river large,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Nor chang'd his course, but through the shaggy hill	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Pass'd underneath ingulft, for God had thrown	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	That mountain as his garden mould high rais'd	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Upon the rapid current, which through veins	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Of porous Earth with kindly thirst up-drawn,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Rose a fresh fountain, and with many a rill	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Water'd the Garden; thence united fell	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Down the steep glade, and met the nether Flood,	wswswswsws	10	1
